chr	pos	str	motifID
19	40110509	-	MA1657
19	40222032	-	MA1657
19	40459901	+	MA1657
19	40573387	+	MA1657
19	40584259	+	MA1657
19	40606246	+	MA1657
19	40717002	-	MA1657
19	41003844	-	MA1657
19	41363743	-	MA1657
19	41440027	-	MA1657
19	41588690	-	MA1657
19	41705676	-	MA1657
19	41746843	-	MA1657
19	41785790	-	MA1657
19	42099264	-	MA1657
19	42567104	+	MA1657
19	43670620	-	MA1657
19	43935193	+	MA1657
19	43957800	+	MA1657
19	44612015	-	MA1657
19	44743198	+	MA1657
19	44846913	+	MA1657
19	44946409	+	MA1657
19	45045820	-	MA1657
19	45059608	-	MA1657
19	45305653	-	MA1657
19	45478579	+	MA1657
19	45547499	-	MA1657
19	45886810	+	MA1657
19	45899933	-	MA1657
19	45899950	-	MA1657
19	45902050	+	MA1657
19	45911431	-	MA1657
19	45934990	+	MA1657
19	45935004	+	MA1657
19	45996135	-	MA1657
19	46605055	+	MA1657
19	46897420	-	MA1657
19	46932562	-	MA1657
19	47096250	-	MA1657
19	47107859	-	MA1657
19	47108605	+	MA1657
19	47134648	+	MA1657
19	47227634	-	MA1657
19	47315675	-	MA1657
19	47609212	-	MA1657
19	47664027	+	MA1657
19	47723025	-	MA1657
19	47871367	-	MA1657
19	47892494	-	MA1657
19	48029392	-	MA1657
19	48290898	-	MA1657
19	48327397	-	MA1657
19	48671848	-	MA1657
19	48724921	+	MA1657
19	48742185	+	MA1657
19	48826584	-	MA1657
19	49085036	+	MA1657
19	49197552	-	MA1657
19	49518214	-	MA1657
19	49850233	-	MA1657
19	49929417	-	MA1657
19	49957383	+	MA1657
19	50264555	-	MA1657
19	50311084	-	MA1657
19	50325898	-	MA1657
19	50376321	-	MA1657
19	50570471	-	MA1657
19	51710207	-	MA1657
19	51710214	-	MA1657
19	51765251	+	MA1657
19	51927093	+	MA1657
19	52570598	-	MA1657
19	53044838	-	MA1657
19	53367221	-	MA1657
19	53396599	-	MA1657
19	53470191	-	MA1657
19	53518717	+	MA1657
19	53518731	+	MA1657
19	53586329	-	MA1657
19	53865303	-	MA1657
19	53865629	-	MA1657
19	53869598	+	MA1657
19	53927971	-	MA1657
19	53927993	+	MA1657
19	53971855	-	MA1657
19	54413133	+	MA1657
19	55146233	+	MA1657
19	55147058	+	MA1657
19	55150692	+	MA1657
19	55283966	+	MA1657
19	55370368	-	MA1657
19	55590188	-	MA1657
19	55632279	-	MA1657
19	55700782	-	MA1657
19	55809679	+	MA1657
19	56136480	+	MA1657
19	56667710	-	MA1657
19	56733198	-	MA1657
19	56753744	-	MA1657
19	56995410	+	MA1657
19	57029009	+	MA1657
19	57069283	-	MA1657
19	57362462	+	MA1657
19	57404255	-	MA1657
19	58334206	-	MA1657
19	58512176	-	MA1657
19	335148	-	MA1683
19	341782	+	MA1683
19	447971	+	MA1683
19	460030	+	MA1683
19	460034	+	MA1683
19	491324	-	MA1683
19	491339	+	MA1683
19	506834	-	MA1683
19	535352	-	MA1683
19	538422	-	MA1683
19	538437	+	MA1683
19	538454	-	MA1683
19	538474	-	MA1683
19	556745	+	MA1683
19	558891	+	MA1683
19	571193	+	MA1683
19	669246	-	MA1683
19	675579	+	MA1683
19	707643	-	MA1683
19	745338	-	MA1683
19	752792	+	MA1683
19	783605	+	MA1683
19	800655	-	MA1683
19	859325	-	MA1683
19	909424	+	MA1683
19	909454	+	MA1683
19	909467	-	MA1683
19	949137	-	MA1683
19	959096	-	MA1683
19	962446	+	MA1683
19	1028805	-	MA1683
19	1041159	-	MA1683
19	1099689	+	MA1683
19	1101988	+	MA1683
19	1105421	+	MA1683
19	1171487	-	MA1683
19	1203636	+	MA1683
19	1205784	+	MA1683
19	1265528	+	MA1683
19	1304427	-	MA1683
19	1319318	+	MA1683
19	1321590	-	MA1683
19	1325340	-	MA1683
19	1333396	-	MA1683
19	1402633	+	MA1683
19	1408617	-	MA1683
19	1425275	-	MA1683
19	1503085	-	MA1683
19	1503098	-	MA1683
19	1547426	+	MA1683
19	1605732	-	MA1683
19	1674243	+	MA1683
19	1789673	-	MA1683
19	1840055	+	MA1683
19	1847792	+	MA1683
19	1857501	+	MA1683
19	1888445	+	MA1683
19	1888458	+	MA1683
19	1897740	+	MA1683
19	1904643	-	MA1683
19	1942173	-	MA1683
19	2049892	-	MA1683
19	2049895	+	MA1683
19	2060075	+	MA1683
19	2087317	+	MA1683
19	2089162	+	MA1683
19	2146128	+	MA1683
19	2167440	+	MA1683
19	2249120	-	MA1683
19	2263706	-	MA1683
19	2264597	-	MA1683
19	2270775	-	MA1683
19	2288464	-	MA1683
19	2316703	-	MA1683
19	2327887	+	MA1683
19	2331899	-	MA1683
19	2428038	-	MA1683
19	2488551	+	MA1683
19	2503835	-	MA1683
19	2507263	-	MA1683
19	2507284	-	MA1683
19	2520377	-	MA1683
19	2524610	-	MA1683
19	2524643	+	MA1683
19	2577142	+	MA1683
19	2619281	+	MA1683
19	2624853	-	MA1683
19	2678516	+	MA1683
19	2710711	+	MA1683
19	2790965	+	MA1683
19	2839679	-	MA1683
19	2866170	+	MA1683
19	2887481	+	MA1683
19	2977367	+	MA1683
19	2987380	+	MA1683
19	3032565	-	MA1683
19	3065875	-	MA1683
19	3070406	-	MA1683
19	3074176	-	MA1683
19	3285177	+	MA1683
19	3398759	+	MA1683
19	3404249	+	MA1683
19	3460820	-	MA1683
19	3503100	-	MA1683
19	3517080	-	MA1683
19	3517807	+	MA1683
19	3571504	-	MA1683
19	3686870	+	MA1683
19	3687861	+	MA1683
19	3699863	+	MA1683
19	3700796	+	MA1683
19	3716580	+	MA1683
19	3720553	-	MA1683
19	3721477	+	MA1683
19	3846790	-	MA1683
19	3846800	+	MA1683
19	3968791	-	MA1683
19	3975358	-	MA1683
19	3986365	-	MA1683
19	4000048	-	MA1683
19	4086789	-	MA1683
19	4086793	-	MA1683
19	4127463	-	MA1683
19	4131051	-	MA1683
19	4137046	+	MA1683
19	4234299	-	MA1683
19	4400669	-	MA1683
19	4401787	+	MA1683
19	4448857	-	MA1683
19	4471581	-	MA1683
19	4531757	+	MA1683
19	4542601	+	MA1683
19	4614360	-	MA1683
19	4622423	+	MA1683
19	4624455	-	MA1683
19	4640398	+	MA1683
19	4671185	-	MA1683
19	4708881	-	MA1683
19	4715951	+	MA1683
19	4724638	-	MA1683
19	4797057	-	MA1683
19	4800100	-	MA1683
19	4800597	+	MA1683
19	4800942	-	MA1683
19	4813216	+	MA1683
19	4829240	+	MA1683
19	4866844	+	MA1683
19	4868115	+	MA1683
19	4890571	-	MA1683
19	4890585	+	MA1683
19	4911987	+	MA1683
19	4925214	+	MA1683
19	4976590	+	MA1683
19	4992123	-	MA1683
19	5166416	+	MA1683
19	5166451	+	MA1683
19	5253834	-	MA1683
19	5313602	-	MA1683
19	5341004	-	MA1683
19	5467682	+	MA1683
19	5470475	-	MA1683
19	5484610	+	MA1683
19	5531171	-	MA1683
19	5542891	-	MA1683
19	5542903	+	MA1683
19	5577883	+	MA1683
19	5621894	+	MA1683
19	5624331	+	MA1683
19	5687285	+	MA1683
19	5714152	+	MA1683
19	5822370	-	MA1683
19	5822434	+	MA1683
19	5823681	+	MA1683
19	5870359	+	MA1683
19	5871186	-	MA1683
19	5871966	-	MA1683
19	5954857	-	MA1683
19	5954932	+	MA1683
19	5962216	-	MA1683
19	5975128	+	MA1683
19	5980539	-	MA1683
19	5980584	+	MA1683
19	5986839	-	MA1683
19	5987445	+	MA1683
19	5994725	+	MA1683
19	6020854	-	MA1683
19	6021215	-	MA1683
19	6022448	-	MA1683
19	6056326	-	MA1683
19	6056366	+	MA1683
19	6057326	-	MA1683
19	6057355	+	MA1683
19	6066061	-	MA1683
19	6066789	-	MA1683
19	6246730	+	MA1683
19	6273979	+	MA1683
19	6350816	-	MA1683
19	6350837	+	MA1683
19	6459061	+	MA1683
19	6508235	-	MA1683
19	6508254	-	MA1683
19	6509573	-	MA1683
19	6521192	+	MA1683
19	6632167	-	MA1683
19	6671176	+	MA1683
19	6673000	-	MA1683
19	6734269	+	MA1683
19	6738051	+	MA1683
19	6862866	+	MA1683
19	6935250	-	MA1683
19	6976501	-	MA1683
19	7101815	-	MA1683
19	7145647	+	MA1683
19	7149347	+	MA1683
19	7200039	+	MA1683
19	7211749	+	MA1683
19	7214511	-	MA1683
19	7224426	+	MA1683
19	7239665	-	MA1683
19	7239686	+	MA1683
19	7296365	+	MA1683
19	7345689	-	MA1683
19	7346650	-	MA1683
19	7391309	+	MA1683
19	7398927	-	MA1683
19	7398942	-	MA1683
19	7415769	+	MA1683
19	7494757	+	MA1683
19	7767050	-	MA1683
19	7767114	+	MA1683
19	7807743	+	MA1683
19	7833285	-	MA1683
19	7853540	+	MA1683
19	7864966	-	MA1683
19	7866639	-	MA1683
19	7892639	-	MA1683
19	7929526	-	MA1683
19	8022427	+	MA1683
19	8081069	-	MA1683
19	8086272	-	MA1683
19	8150390	-	MA1683
19	8180266	-	MA1683
19	8340811	-	MA1683
19	8354156	+	MA1683
19	8374480	+	MA1683
19	8394548	-	MA1683
19	8396901	+	MA1683
19	8406551	-	MA1683
19	8422132	+	MA1683
19	8423705	+	MA1683
19	8435460	-	MA1683
19	8444683	-	MA1683
19	8458590	+	MA1683
19	8458634	-	MA1683
19	8460001	-	MA1683
19	8609258	-	MA1683
19	8609962	+	MA1683
19	8623031	-	MA1683
19	8631638	+	MA1683
19	8638519	-	MA1683
19	8640741	+	MA1683
19	8681538	+	MA1683
19	8681550	+	MA1683
19	9055700	-	MA1683
19	9110128	-	MA1683
19	9353158	+	MA1683
19	9353234	-	MA1683
19	9435566	+	MA1683
19	9446244	-	MA1683
19	9583910	-	MA1683
19	9675082	+	MA1683
19	9853738	-	MA1683
19	9853769	+	MA1683
19	9945433	+	MA1683
19	10091080	+	MA1683
19	10099185	+	MA1683
19	10191483	+	MA1683
19	10218492	-	MA1683
19	10218579	-	MA1683
19	10231676	+	MA1683
19	10250241	+	MA1683
19	10250314	+	MA1683
19	10260405	+	MA1683
19	10346718	+	MA1683
19	10412429	+	MA1683
19	10433207	-	MA1683
19	10515983	+	MA1683
19	10569714	-	MA1683
19	10640620	-	MA1683
19	10651494	+	MA1683
19	10651872	+	MA1683
19	10699716	+	MA1683
19	10707156	+	MA1683
19	10764517	+	MA1683
19	10841651	-	MA1683
19	11088797	-	MA1683
19	11090535	-	MA1683
19	11093047	-	MA1683
19	11095269	-	MA1683
19	11095294	-	MA1683
19	11131025	+	MA1683
19	11156056	-	MA1683
19	11235707	+	MA1683
19	11269071	-	MA1683
19	11317901	-	MA1683
19	11344496	+	MA1683
19	11383691	-	MA1683
19	11528684	+	MA1683
19	11560758	+	MA1683
19	11570141	-	MA1683
19	11692373	+	MA1683
19	11692707	+	MA1683
19	11760216	-	MA1683
19	11760277	+	MA1683
19	11766890	-	MA1683
19	11794022	+	MA1683
19	11794040	+	MA1683
19	11796904	+	MA1683
19	11807796	-	MA1683
19	11872565	+	MA1683
19	11872584	-	MA1683
19	11923745	-	MA1683
19	11965012	-	MA1683
19	11988217	+	MA1683
19	11988258	-	MA1683
19	12048062	+	MA1683
19	12112560	+	MA1683
19	12314726	+	MA1683
19	12325885	-	MA1683
19	12330523	+	MA1683
19	12331392	-	MA1683
19	12384318	+	MA1683
19	12384361	-	MA1683
19	12448951	+	MA1683
19	12482291	+	MA1683
19	12497298	-	MA1683
19	12545381	-	MA1683
19	12545442	+	MA1683
19	12580395	-	MA1683
19	12609966	+	MA1683
19	12611553	+	MA1683
19	12681939	+	MA1683
19	12784193	+	MA1683
19	12784246	+	MA1683
19	12791323	-	MA1683
19	12900450	-	MA1683
19	12900487	+	MA1683
19	12914144	+	MA1683
19	12933776	-	MA1683
19	12991457	-	MA1683
19	12991460	+	MA1683
19	12991472	+	MA1683
19	13026679	-	MA1683
19	13054016	-	MA1683
19	13057396	-	MA1683
19	13057413	+	MA1683
19	13082261	-	MA1683
19	13082277	-	MA1683
19	13093104	-	MA1683
19	13164691	-	MA1683
19	13194743	+	MA1683
19	13610096	-	MA1683
19	13610099	+	MA1683
19	13650914	+	MA1683
19	13723478	+	MA1683
19	13723507	-	MA1683
19	13765739	-	MA1683
19	13765771	+	MA1683
19	13795070	+	MA1683
19	13803833	-	MA1683
19	13847427	+	MA1683
19	13852605	-	MA1683
19	13906121	+	MA1683
19	14015579	+	MA1683
19	14018077	+	MA1683
19	14043176	+	MA1683
19	14043189	-	MA1683
19	14074320	-	MA1683
19	14081442	-	MA1683
19	14084852	+	MA1683
19	14118721	+	MA1683
19	14128058	+	MA1683
19	14510715	+	MA1683
19	14513168	+	MA1683
19	14520156	+	MA1683
19	14530132	-	MA1683
19	14551642	+	MA1683
19	14554496	-	MA1683
19	14804096	+	MA1683
19	14809810	-	MA1683
19	15033904	-	MA1683
19	15073057	-	MA1683
19	15098251	+	MA1683
19	15169239	-	MA1683
19	15169242	+	MA1683
19	15268930	+	MA1683
19	15284541	+	MA1683
19	15284906	+	MA1683
19	15297600	-	MA1683
19	15300888	+	MA1683
19	15303242	-	MA1683
19	15303302	-	MA1683
19	15304280	+	MA1683
19	15326999	+	MA1683
19	15327045	+	MA1683
19	15379762	-	MA1683
19	15412975	-	MA1683
19	15437994	+	MA1683
19	15438311	+	MA1683
19	15489073	-	MA1683
19	15506396	+	MA1683
19	15538917	+	MA1683
19	15641282	-	MA1683
19	15641296	-	MA1683
19	15643572	+	MA1683
19	15673407	-	MA1683
19	15837288	+	MA1683
19	15869456	+	MA1683
19	15934540	+	MA1683
19	16077471	+	MA1683
19	16079285	+	MA1683
19	16082136	+	MA1683
19	16082193	+	MA1683
19	16116195	+	MA1683
19	16163854	+	MA1683
19	16167328	-	MA1683
19	16197806	-	MA1683
19	16262811	+	MA1683
19	16324555	-	MA1683
19	16328666	+	MA1683
19	16330620	+	MA1683
19	16426158	+	MA1683
19	16426181	-	MA1683
19	16464135	+	MA1683
19	16486644	-	MA1683
19	16486678	+	MA1683
19	16489101	+	MA1683
19	16489130	+	MA1683
19	16489168	-	MA1683
19	16597671	-	MA1683
19	16632286	-	MA1683
19	16659649	-	MA1683
19	16738116	-	MA1683
19	16738127	-	MA1683
19	16829059	+	MA1683
19	17139280	+	MA1683
19	17139296	+	MA1683
19	17160068	-	MA1683
19	17215319	+	MA1683
19	17248562	+	MA1683
19	17267461	+	MA1683
19	17303320	-	MA1683
19	17348930	-	MA1683
19	17357858	+	MA1683
19	17357866	-	MA1683
19	17357897	+	MA1683
19	17523467	+	MA1683
19	17611600	-	MA1683
19	17611668	+	MA1683
19	17660275	-	MA1683
19	17751351	-	MA1683
19	17765265	-	MA1683
19	17775606	-	MA1683
19	17797764	+	MA1683
19	17847548	-	MA1683
19	17859564	+	MA1683
19	17888463	+	MA1683
19	18007926	-	MA1683
19	18030012	-	MA1683
19	18030036	-	MA1683
19	18057806	+	MA1683
19	18063546	+	MA1683
19	18074376	-	MA1683
19	18097603	-	MA1683
19	18192291	+	MA1683
19	18292041	+	MA1683
19	18319946	+	MA1683
19	18328517	-	MA1683
19	18338073	+	MA1683
19	18357696	-	MA1683
19	18357730	-	MA1683
19	18365140	+	MA1683
19	18368612	-	MA1683
19	18380241	-	MA1683
19	18382080	-	MA1683
19	18386065	-	MA1683
19	18399282	-	MA1683
19	18401771	+	MA1683
19	18464802	+	MA1683
19	18479096	-	MA1683
19	18504680	+	MA1683
19	18515090	-	MA1683
19	18518857	-	MA1683
19	18519386	-	MA1683
19	18571633	+	MA1683
19	18674618	+	MA1683
19	18683148	-	MA1683
19	18683194	+	MA1683
19	18741248	+	MA1683
19	18741958	-	MA1683
19	18741961	+	MA1683
19	18798762	-	MA1683
19	18809599	+	MA1683
19	18817857	-	MA1683
19	18833997	-	MA1683
19	18834523	+	MA1683
19	18837544	+	MA1683
19	18837557	-	MA1683
19	18919429	-	MA1683
19	18970926	-	MA1683
19	18972251	-	MA1683
19	19095947	+	MA1683
19	19098957	+	MA1683
19	19113091	-	MA1683
19	19172213	-	MA1683
19	19172260	-	MA1683
19	19250259	-	MA1683
19	19381202	-	MA1683
19	19516559	-	MA1683
19	19591458	-	MA1683
19	19602388	-	MA1683
19	19705028	+	MA1683
19	19866916	-	MA1683
19	20675516	+	MA1683
19	21505565	+	MA1683
19	22779620	+	MA1683
19	22779659	+	MA1683
19	23262989	+	MA1683
19	23315020	-	MA1683
19	23391444	-	MA1683
19	23391447	+	MA1683
19	23882739	-	MA1683
19	23991369	-	MA1683
19	24030105	-	MA1683
19	24063507	-	MA1683
19	24063528	+	MA1683
19	24140180	-	MA1683
19	24140231	-	MA1683
19	28503070	+	MA1683
19	28503081	-	MA1683
19	28886225	-	MA1683
19	29723595	+	MA1683
19	29723614	+	MA1683
19	29811577	-	MA1683
19	29841684	-	MA1683
19	29844466	-	MA1683
19	29849418	-	MA1683
19	29871250	-	MA1683
19	29928579	-	MA1683
19	29953514	-	MA1683
19	29956959	+	MA1683
19	29956999	+	MA1683
19	30036949	-	MA1683
19	30662750	-	MA1683
19	30664345	+	MA1683
19	30664919	-	MA1683
19	30675263	+	MA1683
19	30812467	+	MA1683
19	30812529	+	MA1683
19	31555903	-	MA1683
19	31555939	-	MA1683
19	31876366	+	MA1683
19	31876380	-	MA1683
19	31962925	+	MA1683
19	32012643	-	MA1683
19	32033922	+	MA1683
19	32123584	+	MA1683
19	32287931	+	MA1683
19	32337558	-	MA1683
19	32350690	-	MA1683
19	32362523	+	MA1683
19	32363354	-	MA1683
19	32373995	-	MA1683
19	32406701	-	MA1683
19	32599927	+	MA1683
19	32670167	+	MA1683
19	32686370	+	MA1683
19	32702182	-	MA1683
19	32702192	+	MA1683
19	32702218	+	MA1683
19	32777642	-	MA1683
19	32817846	+	MA1683
19	32869832	+	MA1683
19	32870245	-	MA1683
19	32929085	+	MA1683
19	33041391	-	MA1683
19	33043636	+	MA1683
19	33052519	-	MA1683
19	33098140	+	MA1683
19	33119232	-	MA1683
19	33156411	-	MA1683
19	33158532	+	MA1683
19	33158543	+	MA1683
19	33195539	-	MA1683
19	33214787	+	MA1683
19	33274591	-	MA1683
19	33276213	+	MA1683
19	33286181	+	MA1683
19	33292744	-	MA1683
19	33295299	-	MA1683
19	33329194	+	MA1683
19	33331189	+	MA1683
19	33394569	-	MA1683
19	33397320	-	MA1683
19	33401402	+	MA1683
19	33580475	+	MA1683
19	33804462	-	MA1683
19	34159814	+	MA1683
19	34173335	-	MA1683
19	34173397	+	MA1683
19	34220689	+	MA1683
19	34224605	-	MA1683
19	34254569	+	MA1683
19	34256746	-	MA1683
19	34256771	-	MA1683
19	34326202	-	MA1683
19	34354903	-	MA1683
19	34359587	+	MA1683
19	34402276	-	MA1683
19	34402290	+	MA1683
19	34429040	-	MA1683
19	34470981	-	MA1683
19	34590015	-	MA1683
19	34667524	-	MA1683
19	34667547	+	MA1683
19	34673813	+	MA1683
19	34745551	-	MA1683
19	34745558	-	MA1683
19	34852821	+	MA1683
19	34962642	-	MA1683
19	34996449	+	MA1683
19	35002076	-	MA1683
19	35002113	+	MA1683
19	35006561	-	MA1683
19	35028637	+	MA1683
19	35041010	-	MA1683
19	35137548	-	MA1683
19	35137551	+	MA1683
19	35138023	+	MA1683
19	35149111	+	MA1683
19	35248738	-	MA1683
19	35253508	+	MA1683
19	35253979	+	MA1683
19	35280081	+	MA1683
19	35396165	+	MA1683
19	35434732	+	MA1683
19	35437329	+	MA1683
19	35437336	+	MA1683
19	35437349	+	MA1683
19	35437388	-	MA1683
19	35458095	+	MA1683
19	35459013	+	MA1683
19	35485680	+	MA1683
19	35485732	+	MA1683
19	35514458	-	MA1683
19	35534113	-	MA1683
19	35549365	-	MA1683
19	35671952	+	MA1683
19	35673711	+	MA1683
19	35696956	+	MA1683
19	35699504	+	MA1683
19	35745394	-	MA1683
19	35793456	+	MA1683
19	35813049	+	MA1683
19	35813542	+	MA1683
19	35846532	-	MA1683
19	36114398	+	MA1683
19	36116045	+	MA1683
19	36120228	-	MA1683
19	36134316	+	MA1683
19	36221726	+	MA1683
19	36221759	-	MA1683
19	36364055	+	MA1683
19	36837664	-	MA1683
19	36916459	-	MA1683
19	37210707	-	MA1683
19	37217894	+	MA1683
19	37874936	-	MA1683
19	37876207	-	MA1683
19	37932080	-	MA1683
19	37936348	+	MA1683
19	37936381	-	MA1683
19	37941567	+	MA1683
19	37942105	-	MA1683
19	37942128	-	MA1683
19	37951340	-	MA1683
19	38080208	-	MA1683
19	38138537	-	MA1683
19	38194252	-	MA1683
19	38194271	+	MA1683
19	38370479	-	MA1683
19	38401358	-	MA1683
19	38455279	-	MA1683
19	38636931	-	MA1683
19	38650564	-	MA1683
19	38652243	+	MA1683
19	38653559	-	MA1683
19	38654856	-	MA1683
19	38658800	+	MA1683
19	38659631	+	MA1683
19	38676632	+	MA1683
19	38683769	-	MA1683
19	38683802	+	MA1683
19	38722193	-	MA1683
19	38722196	+	MA1683
19	38723645	+	MA1683
19	38799904	+	MA1683
19	38831912	-	MA1683
19	38835666	+	MA1683
19	38837943	+	MA1683
19	38878108	-	MA1683
19	38900890	+	MA1683
19	38904837	+	MA1683
19	38918280	+	MA1683
19	38932994	+	MA1683
19	38934613	-	MA1683
19	38965101	-	MA1683
19	38975212	+	MA1683
19	38978479	-	MA1683
19	38981069	+	MA1683
19	39038373	-	MA1683
19	39124305	-	MA1683
19	39144812	+	MA1683
19	39144825	+	MA1683
19	39166892	+	MA1683
19	39181866	-	MA1683
19	39181884	+	MA1683
19	39532891	+	MA1683
19	39532924	+	MA1683
19	39631319	+	MA1683
19	39631346	+	MA1683
19	39631392	-	MA1683
19	39641915	+	MA1683
19	39695913	+	MA1683
19	39696659	-	MA1683
19	39765732	+	MA1683
19	39773999	+	MA1683
19	39774010	+	MA1683
19	39842551	-	MA1683
19	39847713	-	MA1683
19	39851125	-	MA1683
19	39936416	+	MA1683
19	39944186	-	MA1683
19	39969358	+	MA1683
19	40088987	-	MA1683
19	40110759	+	MA1683
19	40110783	+	MA1683
19	40116980	+	MA1683
19	40119620	-	MA1683
19	40140056	-	MA1683
19	40159973	-	MA1683
19	40167581	-	MA1683
19	40227024	+	MA1683
19	40227037	-	MA1683
19	40253828	+	MA1683
19	40283904	+	MA1683
19	40285692	-	MA1683
19	40403497	+	MA1683
19	40404244	+	MA1683
19	40417304	+	MA1683
19	40453337	-	MA1683
19	40603905	-	MA1683
19	40623989	+	MA1683
19	40702687	+	MA1683
19	40718940	-	MA1683
19	40744963	-	MA1683
19	40804265	+	MA1683
19	40897333	-	MA1683
19	41164535	+	MA1683
19	41192976	-	MA1683
19	41193030	+	MA1683
19	41204472	-	MA1683
19	41225815	-	MA1683
19	41308735	+	MA1683
19	41323684	-	MA1683
19	41326007	+	MA1683
19	41354123	+	MA1683
19	41378526	+	MA1683
19	41392955	+	MA1683
19	41397386	+	MA1683
19	41397399	+	MA1683
19	41413131	-	MA1683
19	41440024	-	MA1683
19	41480093	+	MA1683
19	41597794	-	MA1683
19	41642135	-	MA1683
19	41785735	+	MA1683
19	41872933	-	MA1683
19	41887969	-	MA1683
19	41888007	+	MA1683
19	41904603	+	MA1683
19	41904648	+	MA1683
19	42010435	+	MA1683
19	42086911	-	MA1683
19	42086972	-	MA1683
19	42136014	-	MA1683
19	42191985	+	MA1683
19	42259595	+	MA1683
19	42259605	+	MA1683
19	42432740	+	MA1683
19	42438668	+	MA1683
19	42444082	-	MA1683
19	42455865	-	MA1683
19	42467570	-	MA1683
19	42498090	+	MA1683
19	42539353	+	MA1683
19	42563498	+	MA1683
19	43463166	+	MA1683
19	43467361	-	MA1683
19	43584213	+	MA1683
19	43635103	+	MA1683
19	43635119	-	MA1683
19	43637573	-	MA1683
19	43637589	-	MA1683
19	43694740	-	MA1683
19	43694759	+	MA1683
19	43707382	-	MA1683
19	43759461	-	MA1683
19	43780031	+	MA1683
19	43951128	-	MA1683
19	43958110	+	MA1683
19	44212470	+	MA1683
19	44259888	-	MA1683
19	44561286	-	MA1683
19	44561289	+	MA1683
19	44599158	-	MA1683
19	44612014	+	MA1683
19	44612019	-	MA1683
19	44616073	+	MA1683
19	44695962	-	MA1683
19	44697122	-	MA1683
19	44774757	-	MA1683
19	44796804	+	MA1683
19	44824955	-	MA1683
19	44825026	+	MA1683
19	44857984	-	MA1683
19	44859259	-	MA1683
19	44869057	+	MA1683
19	44870637	-	MA1683
19	44911027	-	MA1683
19	45045812	+	MA1683
19	45079885	+	MA1683
19	45113840	+	MA1683
19	45195966	-	MA1683
19	45254869	-	MA1683
19	45276571	-	MA1683
19	45283668	-	MA1683
19	45452363	-	MA1683
19	45493335	+	MA1683
19	45499729	+	MA1683
19	45505128	+	MA1683
19	45535021	+	MA1683
19	45542377	+	MA1683
19	45547414	-	MA1683
19	45558536	+	MA1683
19	45577616	+	MA1683
19	45577671	-	MA1683
19	45584025	+	MA1683
19	45640083	+	MA1683
19	45658026	+	MA1683
19	45668461	-	MA1683
19	45715341	+	MA1683
19	45720815	+	MA1683
19	45774945	-	MA1683
19	45780502	-	MA1683
19	45809690	+	MA1683
19	45874753	-	MA1683
19	45875318	-	MA1683
19	45878437	+	MA1683
19	45880172	-	MA1683
19	45881243	+	MA1683
19	45895622	-	MA1683
19	45920218	-	MA1683
19	46026881	-	MA1683
19	46068485	-	MA1683
19	46078747	+	MA1683
19	46082420	+	MA1683
19	46496611	+	MA1683
19	46537606	+	MA1683
19	46568578	+	MA1683
19	46586505	+	MA1683
19	46603346	+	MA1683
19	46721739	+	MA1683
19	46761688	-	MA1683
19	46761724	+	MA1683
19	46762695	+	MA1683
19	46772682	-	MA1683
19	46773192	-	MA1683
19	46801100	-	MA1683
19	46806783	-	MA1683
19	46820844	+	MA1683
19	46829991	+	MA1683
19	46851028	-	MA1683
19	46852999	-	MA1683
19	46866917	-	MA1683
19	46890924	-	MA1683
19	46984672	+	MA1683
19	46986256	+	MA1683
19	47004486	-	MA1683
19	47036382	+	MA1683
19	47076182	+	MA1683
19	47079598	-	MA1683
19	47110376	+	MA1683
19	47114766	+	MA1683
19	47122602	-	MA1683
19	47125124	-	MA1683
19	47132593	-	MA1683
19	47190303	+	MA1683
19	47230696	+	MA1683
19	47250871	-	MA1683
19	47289844	+	MA1683
19	47391584	-	MA1683
19	47512793	+	MA1683
19	47512859	+	MA1683
19	47513478	+	MA1683
19	47523626	+	MA1683
19	47549622	+	MA1683
19	47564328	-	MA1683
19	47600435	+	MA1683
19	47608126	-	MA1683
19	47648401	-	MA1683
19	47711848	-	MA1683
19	47720103	-	MA1683
19	47727425	+	MA1683
19	47728937	+	MA1683
19	47737790	-	MA1683
19	47746033	+	MA1683
19	47776679	-	MA1683
19	47883082	-	MA1683
19	47883105	-	MA1683
19	47886403	-	MA1683
19	47891187	+	MA1683
19	47892167	+	MA1683
19	47897040	-	MA1683
19	48080035	+	MA1683
19	48256671	-	MA1683
19	48310494	-	MA1683
19	48310526	-	MA1683
19	48332880	-	MA1683
19	48354699	-	MA1683
19	48468920	+	MA1683
19	48497318	-	MA1683
19	48497349	+	MA1683
19	48533997	+	MA1683
19	48565285	+	MA1683
19	48565326	-	MA1683
19	48584508	-	MA1683
19	48614871	+	MA1683
19	48618056	-	MA1683
19	48618640	-	MA1683
19	48680921	-	MA1683
19	48684557	-	MA1683
19	48757992	-	MA1683
19	48770530	+	MA1683
19	48771988	-	MA1683
19	48793404	+	MA1683
19	48816585	+	MA1683
19	48818631	+	MA1683
19	48873120	-	MA1683
19	48875338	-	MA1683
19	48881883	+	MA1683
19	48951357	+	MA1683
19	48953519	-	MA1683
19	48953539	+	MA1683
19	48953548	-	MA1683
19	48965703	+	MA1683
19	48967059	-	MA1683
19	48993793	-	MA1683
19	49186292	-	MA1683
19	49222712	-	MA1683
19	49229677	-	MA1683
