chr	pos	strand	regName	Quantile
20	62216990	+	HO_291747	Q1
20	62219040	+	HO_291749	Q1
20	62221607	+	HO_291751	Q1
20	62224672	+	HO_291752	Q1
20	62237785	+	HO_291759	Q1
20	62239744	+	HO_291760	Q1
20	62288685	+	HO_291770	Q1
20	62301971	+	HO_291777	Q1
20	62304165	+	HO_291780	Q1
20	62310125	+	HO_291782	Q1
20	62313916	+	HO_291784	Q1
20	62315395	+	HO_291785	Q1
20	62321375	+	HO_291791	Q1
20	62323282	+	HO_291793	Q1
20	62324386	+	HO_291795	Q1
20	62325132	+	HO_291796	Q1
20	62325721	+	HO_291797	Q1
2	24009503	+	HO_29180	Q1
20	62331369	+	HO_291801	Q1
20	62335674	+	HO_291806	Q1
20	62352625	+	HO_291815	Q1
20	62355559	+	HO_291817	Q1
20	62364922	+	HO_291825	Q1
20	62368704	+	HO_291827	Q1
20	62369527	+	HO_291828	Q1
20	62387746	+	HO_291836	Q1
20	62394459	+	HO_291838	Q1
20	62398246	+	HO_291840	Q1
20	62406423	+	HO_291843	Q1
20	62408765	+	HO_291844	Q1
20	62417080	+	HO_291847	Q1
20	62421608	+	HO_291850	Q1
20	62423032	+	HO_291851	Q1
20	62446571	+	HO_291861	Q1
20	62452354	+	HO_291865	Q1
20	62453811	+	HO_291866	Q1
20	62472601	+	HO_291872	Q1
20	62491015	+	HO_291879	Q1
20	62491585	+	HO_291880	Q1
20	62500925	+	HO_291883	Q1
20	62517309	+	HO_291892	Q1
20	62526145	+	HO_291895	Q1
20	62534032	+	HO_291896	Q1
20	62548965	+	HO_291901	Q1
20	62551994	+	HO_291902	Q1
20	62553609	+	HO_291903	Q1
20	62555089	+	HO_291904	Q1
20	62564137	+	HO_291909	Q1
20	62572017	+	HO_291915	Q1
20	62580138	+	HO_291919	Q1
20	62602156	+	HO_291929	Q1
20	62627195	+	HO_291940	Q1
20	62634919	+	HO_291943	Q1
20	62643587	+	HO_291946	Q1
20	62655961	+	HO_291952	Q1
2	24076090	+	HO_29196	Q1
20	62697519	+	HO_291963	Q1
20	62707107	+	HO_291965	Q1
20	62708143	+	HO_291966	Q1
20	62709604	+	HO_291967	Q1
20	62710508	+	HO_291968	Q1
2	24076955	+	HO_29197	Q1
20	62728407	+	HO_291972	Q1
20	62737759	+	HO_291976	Q1
20	62777300	+	HO_291992	Q1
20	62793676	+	HO_291998	Q1
20	62797575	+	HO_292001	Q1
20	62807072	+	HO_292006	Q1
20	62815205	+	HO_292010	Q1
20	62818164	+	HO_292011	Q1
20	62823352	+	HO_292015	Q1
20	62825502	+	HO_292018	Q1
20	62840036	+	HO_292022	Q1
20	62860320	+	HO_292030	Q1
20	62862666	+	HO_292031	Q1
20	62874826	+	HO_292033	Q1
20	62876316	+	HO_292034	Q1
20	62937162	+	HO_292048	Q1
20	62939149	+	HO_292050	Q1
20	62971850	+	HO_292057	Q1
20	62975865	+	HO_292058	Q1
20	62987105	+	HO_292062	Q1
20	62993288	+	HO_292064	Q1
20	63008327	+	HO_292069	Q1
20	63015625	+	HO_292072	Q1
20	63027577	+	HO_292079	Q1
20	63028335	+	HO_292080	Q1
20	63031811	+	HO_292082	Q1
20	63034180	+	HO_292084	Q1
2	24167122	+	HO_29209	Q1
20	63061658	+	HO_292095	Q1
20	63068573	+	HO_292098	Q1
20	63071394	+	HO_292100	Q1
20	63103755	+	HO_292110	Q1
20	63120486	+	HO_292114	Q1
20	63129744	+	HO_292116	Q1
20	63158724	+	HO_292133	Q1
20	63173402	+	HO_292136	Q1
20	63176350	+	HO_292138	Q1
20	63179650	+	HO_292141	Q1
20	63187453	+	HO_292143	Q1
20	63189457	+	HO_292145	Q1
20	63215239	+	HO_292153	Q1
20	63217619	+	HO_292155	Q1
2	24207375	+	HO_29216	Q1
20	63240337	+	HO_292167	Q1
20	63253087	+	HO_292174	Q1
20	63255522	+	HO_292175	Q1
20	63272079	+	HO_292188	Q1
20	63276231	+	HO_292191	Q1
20	63294447	+	HO_292197	Q1
20	63350932	+	HO_292221	Q1
20	63354662	+	HO_292224	Q1
20	63359848	+	HO_292227	Q1
20	63362335	+	HO_292229	Q1
20	63375338	+	HO_292234	Q1
20	63387152	+	HO_292238	Q1
20	63396130	+	HO_292240	Q1
20	63405064	+	HO_292247	Q1
20	63408674	+	HO_292250	Q1
20	63415810	+	HO_292257	Q1
20	63416581	+	HO_292258	Q1
20	63419036	+	HO_292262	Q1
20	63421828	+	HO_292264	Q1
20	63423352	+	HO_292265	Q1
20	63429205	+	HO_292270	Q1
20	63442841	+	HO_292272	Q1
20	63453789	+	HO_292280	Q1
20	63455439	+	HO_292281	Q1
20	63458323	+	HO_292282	Q1
20	63464699	+	HO_292284	Q1
20	63465497	+	HO_292285	Q1
20	63466135	+	HO_292286	Q1
20	63467101	+	HO_292287	Q1
20	63470448	+	HO_292290	Q1
20	63473793	+	HO_292291	Q1
20	63486673	+	HO_292298	Q1
2	24364213	+	HO_29230	Q1
20	63491036	+	HO_292302	Q1
20	63497431	+	HO_292308	Q1
20	63499975	+	HO_292309	Q1
20	63517974	+	HO_292314	Q1
20	63519581	+	HO_292315	Q1
20	63522925	+	HO_292318	Q1
20	63524260	+	HO_292319	Q1
20	63529193	+	HO_292321	Q1
20	63532085	+	HO_292324	Q1
20	63536676	+	HO_292327	Q1
2	24402293	+	HO_29233	Q1
20	63542149	+	HO_292333	Q1
20	63545749	+	HO_292336	Q1
20	63548510	+	HO_292337	Q1
20	63549889	+	HO_292338	Q1
20	63553147	+	HO_292341	Q1
20	63554510	+	HO_292342	Q1
20	63556938	+	HO_292344	Q1
20	63559614	+	HO_292346	Q1
20	63560450	+	HO_292347	Q1
20	63561727	+	HO_292348	Q1
20	63564939	+	HO_292351	Q1
20	63568075	+	HO_292354	Q1
20	63573825	+	HO_292359	Q1
20	63591087	+	HO_292364	Q1
20	63607314	+	HO_292368	Q1
20	63609454	+	HO_292371	Q1
20	63618254	+	HO_292374	Q1
20	63627972	+	HO_292380	Q1
20	63649342	+	HO_292402	Q1
20	63650347	+	HO_292403	Q1
20	63652000	+	HO_292406	Q1
20	63654335	+	HO_292408	Q1
20	63667618	+	HO_292412	Q1
20	63678702	+	HO_292416	Q1
20	63688994	+	HO_292419	Q1
20	63697733	+	HO_292429	Q1
2	24490139	+	HO_29243	Q1
20	63702261	+	HO_292433	Q1
20	63706709	+	HO_292437	Q1
20	63709086	+	HO_292439	Q1
20	63732648	+	HO_292443	Q1
20	63736760	+	HO_292446	Q1
20	63740692	+	HO_292449	Q1
2	24492298	+	HO_29245	Q1
20	63742033	+	HO_292450	Q1
20	63748786	+	HO_292455	Q1
20	63751137	+	HO_292457	Q1
2	24492717	+	HO_29246	Q1
20	63757611	+	HO_292462	Q1
20	63829788	+	HO_292491	Q1
20	63832900	+	HO_292493	Q1
20	63834723	+	HO_292495	Q1
20	63836245	+	HO_292496	Q1
20	63861173	+	HO_292510	Q1
20	63863565	+	HO_292512	Q1
20	63894406	+	HO_292515	Q1
20	63908329	+	HO_292521	Q1
20	63931163	+	HO_292528	Q1
20	63938121	+	HO_292530	Q1
20	63942162	+	HO_292532	Q1
20	63948671	+	HO_292535	Q1
20	63970560	+	HO_292550	Q1
20	63978028	+	HO_292555	Q1
20	63980367	+	HO_292557	Q1
20	63997141	+	HO_292560	Q1
20	64037300	+	HO_292568	Q1
20	64040336	+	HO_292570	Q1
20	64043909	+	HO_292573	Q1
20	64045459	+	HO_292574	Q1
20	64053687	+	HO_292581	Q1
20	64062049	+	HO_292583	Q1
20	64064220	+	HO_292584	Q1
20	64065676	+	HO_292585	Q1
20	64080973	+	HO_292592	Q1
20	64082694	+	HO_292593	Q1
20	64088648	+	HO_292598	Q1
20	64096801	+	HO_292607	Q1
20	64119464	+	HO_292618	Q1
20	64132767	+	HO_292622	Q1
20	64153822	+	HO_292626	Q1
20	64158415	+	HO_292627	Q1
20	64174909	+	HO_292629	Q1
20	64203801	+	HO_292635	Q1
20	64212802	+	HO_292637	Q1
20	64232779	+	HO_292642	Q1
20	64256521	+	HO_292651	Q1
20	64270161	+	HO_292653	Q1
20	64287372	+	HO_292657	Q1
20	64317493	+	HO_292661	Q1
20	64318570	+	HO_292662	Q1
20	64326897	+	HO_292663	Q1
20	64328727	+	HO_292665	Q1
21	5015023	+	HO_292668	Q1
21	5023574	+	HO_292673	Q1
21	5052004	+	HO_292681	Q1
21	5101616	+	HO_292699	Q1
21	5114282	+	HO_292703	Q1
21	5328999	+	HO_292718	Q1
2	24819671	+	HO_29273	Q1
21	5727339	+	HO_292730	Q1
21	5847974	+	HO_292743	Q1
21	5900363	+	HO_292753	Q1
21	5983018	+	HO_292759	Q1
21	6038630	+	HO_292764	Q1
21	6105827	+	HO_292785	Q1
21	6109780	+	HO_292788	Q1
21	6152910	+	HO_292810	Q1
21	6551901	+	HO_292847	Q1
21	6565818	+	HO_292850	Q1
21	6799703	+	HO_292854	Q1
21	6898863	+	HO_292869	Q1
21	7258857	+	HO_292878	Q1
21	7260353	+	HO_292879	Q1
21	7261338	+	HO_292880	Q1
21	7553050	+	HO_292890	Q1
21	7554438	+	HO_292891	Q1
21	7597107	+	HO_292901	Q1
2	24919257	+	HO_29293	Q1
21	7922905	+	HO_292930	Q1
21	7926283	+	HO_292934	Q1
2	24921041	+	HO_29294	Q1
21	7938327	+	HO_292951	Q1
21	7943793	+	HO_292957	Q1
21	7945753	+	HO_292959	Q1
21	7948037	+	HO_292961	Q1
21	7956730	+	HO_292972	Q1
21	8125404	+	HO_292977	Q1
21	8195719	+	HO_292988	Q1
21	8204282	+	HO_292993	Q1
21	8205833	+	HO_292994	Q1
21	8207442	+	HO_292995	Q1
21	8210505	+	HO_292996	Q1
21	8212567	+	HO_292998	Q1
21	8213185	+	HO_292999	Q1
1	1163978	+	HO_293	Q1
21	8213966	+	HO_293000	Q1
21	8214253	+	HO_293001	Q1
21	8215669	+	HO_293002	Q1
21	8216511	+	HO_293003	Q1
21	8217668	+	HO_293004	Q1
21	8218357	+	HO_293005	Q1
21	8221703	+	HO_293006	Q1
21	8222742	+	HO_293007	Q1
21	8223782	+	HO_293008	Q1
21	8224421	+	HO_293009	Q1
21	8225068	+	HO_293010	Q1
21	8226703	+	HO_293012	Q1
21	8227382	+	HO_293013	Q1
21	8229783	+	HO_293014	Q1
21	8237318	+	HO_293016	Q1
21	8238346	+	HO_293017	Q1
21	8238675	+	HO_293018	Q1
21	8239110	+	HO_293019	Q1
21	8239927	+	HO_293020	Q1
21	8240772	+	HO_293021	Q1
21	8242075	+	HO_293022	Q1
21	8242758	+	HO_293023	Q1
21	8243303	+	HO_293024	Q1
21	8243897	+	HO_293025	Q1
21	8245202	+	HO_293026	Q1
21	8248741	+	HO_293028	Q1
21	8250072	+	HO_293029	Q1
21	8251656	+	HO_293030	Q1
21	8254701	+	HO_293031	Q1
21	8256780	+	HO_293033	Q1
21	8257409	+	HO_293034	Q1
21	8258190	+	HO_293035	Q1
21	8258464	+	HO_293036	Q1
21	8259899	+	HO_293037	Q1
21	8260716	+	HO_293038	Q1
2	25043063	+	HO_29304	Q1
21	8360904	+	HO_293046	Q1
21	8378737	+	HO_293049	Q1
21	8387320	+	HO_293054	Q1
21	8388883	+	HO_293055	Q1
21	8390465	+	HO_293056	Q1
21	8393546	+	HO_293057	Q1
21	8395602	+	HO_293059	Q1
21	8396223	+	HO_293060	Q1
21	8397000	+	HO_293061	Q1
21	8397291	+	HO_293062	Q1
21	8398705	+	HO_293063	Q1
21	8399546	+	HO_293064	Q1
21	8400706	+	HO_293065	Q1
21	8401400	+	HO_293066	Q1
21	8404718	+	HO_293067	Q1
21	8405739	+	HO_293068	Q1
21	8406779	+	HO_293069	Q1
21	8407427	+	HO_293070	Q1
21	8408045	+	HO_293071	Q1
21	8409711	+	HO_293073	Q1
21	8411743	+	HO_293074	Q1
21	8413268	+	HO_293075	Q1
21	8416835	+	HO_293076	Q1
21	8420180	+	HO_293077	Q1
21	8421700	+	HO_293078	Q1
21	8421977	+	HO_293079	Q1
21	8422952	+	HO_293080	Q1
21	8423772	+	HO_293081	Q1
21	8425115	+	HO_293082	Q1
21	8425801	+	HO_293083	Q1
21	8426970	+	HO_293084	Q1
21	8428246	+	HO_293085	Q1
21	8431443	+	HO_293088	Q1
21	8432238	+	HO_293089	Q1
21	8433084	+	HO_293090	Q1
21	8434672	+	HO_293092	Q1
21	8437739	+	HO_293093	Q1
21	8439819	+	HO_293095	Q1
21	8440451	+	HO_293096	Q1
21	8441217	+	HO_293097	Q1
21	8441512	+	HO_293098	Q1
21	8442936	+	HO_293099	Q1
21	8443779	+	HO_293100	Q1
21	8444934	+	HO_293101	Q1
21	8445628	+	HO_293102	Q1
21	8448892	+	HO_293103	Q1
21	8449944	+	HO_293104	Q1
21	8450964	+	HO_293105	Q1
21	8451601	+	HO_293106	Q1
21	8452236	+	HO_293107	Q1
21	8453860	+	HO_293109	Q1
21	8456929	+	HO_293110	Q1
21	8461396	+	HO_293111	Q1
21	8464607	+	HO_293112	Q1
21	8465962	+	HO_293113	Q1
21	8466282	+	HO_293114	Q1
21	8466661	+	HO_293115	Q1
21	8467510	+	HO_293116	Q1
21	8468336	+	HO_293117	Q1
21	8469637	+	HO_293118	Q1
21	8470392	+	HO_293119	Q1
21	8471007	+	HO_293120	Q1
21	8471491	+	HO_293121	Q1
21	8652818	+	HO_293135	Q1
21	8806954	+	HO_293146	Q1
21	8809816	+	HO_293149	Q1
21	8810208	+	HO_293150	Q1
21	8810756	+	HO_293151	Q1
21	8811193	+	HO_293152	Q1
21	8988566	+	HO_293167	Q1
2	25130063	+	HO_29317	Q1
21	8992016	+	HO_293171	Q1
21	9044417	+	HO_293180	Q1
21	9247125	+	HO_293202	Q1
21	9248857	+	HO_293203	Q1
21	9323648	+	HO_293215	Q1
21	9528761	+	HO_293220	Q1
21	9530769	+	HO_293221	Q1
21	9593393	+	HO_293225	Q1
21	9614570	+	HO_293229	Q1
21	9699332	+	HO_293238	Q1
21	9705070	+	HO_293239	Q1
21	9706252	+	HO_293240	Q1
21	9745195	+	HO_293244	Q1
21	9813524	+	HO_293259	Q1
21	9816320	+	HO_293263	Q1
21	9817707	+	HO_293266	Q1
21	9819098	+	HO_293267	Q1
21	9820777	+	HO_293269	Q1
21	9821727	+	HO_293270	Q1
21	9823608	+	HO_293272	Q1
21	9824664	+	HO_293274	Q1
21	9828994	+	HO_293282	Q1
21	9833089	+	HO_293288	Q1
21	9835930	+	HO_293293	Q1
2	25160027	+	HO_29330	Q1
21	10014953	+	HO_293305	Q1
21	10118827	+	HO_293311	Q1
21	10120507	+	HO_293312	Q1
21	10342462	+	HO_293320	Q1
21	10378303	+	HO_293331	Q1
21	10384859	+	HO_293333	Q1
21	10396265	+	HO_293338	Q1
21	10401933	+	HO_293340	Q1
21	10412458	+	HO_293346	Q1
21	10414492	+	HO_293347	Q1
21	10616351	+	HO_293379	Q1
21	10627169	+	HO_293381	Q1
21	10692877	+	HO_293422	Q1
21	10705095	+	HO_293433	Q1
21	10710917	+	HO_293442	Q1
21	10715916	+	HO_293450	Q1
21	10722090	+	HO_293460	Q1
21	10724141	+	HO_293462	Q1
21	10727008	+	HO_293466	Q1
21	10728597	+	HO_293467	Q1
21	13368838	+	HO_293509	Q1
2	25250217	+	HO_29351	Q1
21	13372051	+	HO_293510	Q1
21	13374460	+	HO_293511	Q1
21	13516987	+	HO_293517	Q1
21	13541457	+	HO_293519	Q1
2	25251410	+	HO_29352	Q1
2	25253291	+	HO_29353	Q1
21	13664751	+	HO_293533	Q1
21	13681114	+	HO_293535	Q1
21	13763933	+	HO_293546	Q1
21	13851609	+	HO_293550	Q1
21	13855266	+	HO_293552	Q1
21	13861598	+	HO_293555	Q1
21	13865045	+	HO_293556	Q1
21	13870991	+	HO_293558	Q1
21	13877737	+	HO_293561	Q1
21	13880833	+	HO_293562	Q1
21	13884419	+	HO_293563	Q1
21	13890564	+	HO_293565	Q1
21	13891266	+	HO_293566	Q1
21	13896891	+	HO_293568	Q1
21	13900364	+	HO_293571	Q1
21	13903513	+	HO_293573	Q1
21	13980780	+	HO_293579	Q1
2	25270906	+	HO_29358	Q1
21	13982662	+	HO_293580	Q1
21	14061629	+	HO_293597	Q1
21	14063341	+	HO_293598	Q1
21	14064234	+	HO_293599	Q1
21	14070044	+	HO_293600	Q1
21	14085533	+	HO_293609	Q1
2	25279598	+	HO_29363	Q1
21	16026756	+	HO_293749	Q1
21	16398440	+	HO_293772	Q1
21	16892963	+	HO_293808	Q1
21	17228756	+	HO_293848	Q1
2	25339774	+	HO_29385	Q1
21	17291808	+	HO_293857	Q1
21	17292949	+	HO_293858	Q1
2	25343239	+	HO_29387	Q1
21	17513891	+	HO_293879	Q1
21	17613452	+	HO_293887	Q1
21	17697426	+	HO_293892	Q1
21	17718920	+	HO_293898	Q1
21	17780077	+	HO_293914	Q1
21	18159562	+	HO_293951	Q1
2	25379025	+	HO_29398	Q1
21	19021021	+	HO_293985	Q1
21	19695820	+	HO_294018	Q1
2	25507735	+	HO_29413	Q1
21	25026650	+	HO_294232	Q1
2	25590490	+	HO_29424	Q1
21	25639145	+	HO_294276	Q1
2	25633615	+	HO_29429	Q1
21	25855781	+	HO_294300	Q1
21	26081703	+	HO_294326	Q1
21	26170147	+	HO_294336	Q1
21	26171396	+	HO_294338	Q1
21	26228573	+	HO_294345	Q1
2	25672545	+	HO_29435	Q1
2	25674495	+	HO_29436	Q1
1	11652730	+	HO_2944	Q1
21	26815776	+	HO_294403	Q1
21	26843900	+	HO_294405	Q1
21	26897616	+	HO_294411	Q1
21	26967292	+	HO_294415	Q1
1	11653939	+	HO_2945	Q1
2	25722927	+	HO_29453	Q1
21	28564527	+	HO_294531	Q1
2	25723921	+	HO_29454	Q1
21	29011086	+	HO_294559	Q1
21	29298018	+	HO_294584	Q1
21	29299761	+	HO_294585	Q1
21	29321903	+	HO_294591	Q1
21	29416235	+	HO_294599	Q1
21	30742198	+	HO_294685	Q1
1	11655707	+	HO_2947	Q1
2	25911196	+	HO_29470	Q1
2	25912621	+	HO_29471	Q1
21	31257696	+	HO_294724	Q1
21	31504232	+	HO_294752	Q1
21	31557426	+	HO_294757	Q1
21	31560084	+	HO_294759	Q1
21	31685404	+	HO_294780	Q1
21	31730936	+	HO_294783	Q1
21	31732750	+	HO_294785	Q1
21	31733509	+	HO_294786	Q1
21	31872210	+	HO_294805	Q1
21	31874636	+	HO_294807	Q1
21	31913765	+	HO_294815	Q1
21	31919287	+	HO_294818	Q1
21	32026218	+	HO_294831	Q1
21	32278213	+	HO_294847	Q1
2	25980972	+	HO_29485	Q1
2	25983115	+	HO_29486	Q1
21	33025982	+	HO_294935	Q1
21	33028238	+	HO_294936	Q1
21	33032747	+	HO_294939	Q1
21	33177455	+	HO_294960	Q1
21	33229504	+	HO_294963	Q1
21	33404553	+	HO_294988	Q1
1	11661283	+	HO_2950	Q1
21	34072441	+	HO_295043	Q1
21	34141562	+	HO_295049	Q1
21	34227144	+	HO_295056	Q1
2	26172150	+	HO_29506	Q1
21	34614052	+	HO_295085	Q1
2	26174901	+	HO_29509	Q1
21	34668951	+	HO_295092	Q1
21	34670674	+	HO_295093	Q1
21	34888241	+	HO_295110	Q1
21	35159573	+	HO_295134	Q1
2	26183809	+	HO_29516	Q1
2	26185814	+	HO_29517	Q1
21	35799565	+	HO_295187	Q1
21	35871802	+	HO_295199	Q1
21	35904963	+	HO_295205	Q1
21	36005880	+	HO_295216	Q1
21	36032531	+	HO_295221	Q1
21	36130763	+	HO_295233	Q1
21	36155950	+	HO_295237	Q1
21	36386202	+	HO_295271	Q1
2	26369773	+	HO_29528	Q1
21	36497709	+	HO_295297	Q1
21	36539890	+	HO_295301	Q1
21	36698180	+	HO_295317	Q1
21	36700735	+	HO_295319	Q1
21	36707417	+	HO_295323	Q1
21	36708580	+	HO_295324	Q1
21	36967322	+	HO_295340	Q1
21	37005856	+	HO_295349	Q1
21	37007764	+	HO_295350	Q1
21	37050456	+	HO_295357	Q1
21	37072204	+	HO_295359	Q1
2	26424100	+	HO_29538	Q1
21	37274084	+	HO_295382	Q1
21	37312073	+	HO_295390	Q1
21	37365680	+	HO_295392	Q1
21	37676466	+	HO_295451	Q1
21	37744588	+	HO_295464	Q1
2	26483002	+	HO_29549	Q1
2	26486629	+	HO_29550	Q1
21	38179130	+	HO_295504	Q1
2	26491402	+	HO_29552	Q1
21	38475647	+	HO_295524	Q1
21	38519474	+	HO_295531	Q1
21	38660146	+	HO_295538	Q1
2	26530458	+	HO_29554	Q1
21	38679451	+	HO_295541	Q1
21	38905263	+	HO_295565	Q1
21	39012886	+	HO_295581	Q1
21	39155879	+	HO_295593	Q1
21	39157026	+	HO_295594	Q1
21	39157925	+	HO_295595	Q1
21	39314564	+	HO_295605	Q1
21	39614072	+	HO_295643	Q1
21	39985949	+	HO_295668	Q1
21	40149212	+	HO_295684	Q1
21	40183476	+	HO_295687	Q1
21	40266293	+	HO_295690	Q1
21	40804583	+	HO_295736	Q1
21	40993396	+	HO_295754	Q1
21	41012739	+	HO_295755	Q1
21	41167301	+	HO_295769	Q1
2	26691457	+	HO_29583	Q1
2	26692282	+	HO_29584	Q1
21	41741956	+	HO_295840	Q1
2	26693878	+	HO_29585	Q1
21	41806322	+	HO_295854	Q1
21	41829184	+	HO_295859	Q1
21	41835790	+	HO_295861	Q1
21	41864947	+	HO_295867	Q1
21	41879857	+	HO_295871	Q1
21	41931597	+	HO_295878	Q1
21	41953109	+	HO_295882	Q1
21	41954969	+	HO_295883	Q1
21	41965943	+	HO_295885	Q1
21	42013189	+	HO_295893	Q1
21	42100436	+	HO_295902	Q1
21	42112049	+	HO_295904	Q1
21	42147948	+	HO_295920	Q1
21	42163057	+	HO_295924	Q1
21	42218399	+	HO_295931	Q1
21	42219548	+	HO_295932	Q1
21	42220160	+	HO_295933	Q1
2	26727419	+	HO_29594	Q1
21	42257849	+	HO_295941	Q1
21	42293312	+	HO_295948	Q1
21	42371328	+	HO_295961	Q1
21	42476783	+	HO_295976	Q1
21	42512886	+	HO_295980	Q1
21	42615945	+	HO_295998	Q1
1	11680161	+	HO_2960	Q1
21	42634961	+	HO_296004	Q1
21	42654824	+	HO_296009	Q1
21	42662916	+	HO_296011	Q1
21	42691331	+	HO_296015	Q1
21	42759576	+	HO_296027	Q1
21	42778902	+	HO_296036	Q1
21	42784188	+	HO_296041	Q1
21	42805416	+	HO_296047	Q1
21	42836736	+	HO_296049	Q1
21	42837339	+	HO_296050	Q1
21	42840784	+	HO_296051	Q1
21	42842922	+	HO_296053	Q1
21	42921596	+	HO_296080	Q1
21	42924312	+	HO_296081	Q1
21	42937489	+	HO_296083	Q1
21	42962077	+	HO_296087	Q1
21	42973557	+	HO_296091	Q1
21	42975531	+	HO_296092	Q1
21	43160241	+	HO_296120	Q1
21	43192866	+	HO_296123	Q1
21	43285935	+	HO_296134	Q1
21	43296970	+	HO_296141	Q1
21	43298953	+	HO_296143	Q1
21	43336645	+	HO_296154	Q1
21	43368206	+	HO_296169	Q1
2	26815327	+	HO_29617	Q1
21	43385381	+	HO_296173	Q1
21	43432428	+	HO_296199	Q1
21	43499935	+	HO_296218	Q1
21	43555589	+	HO_296225	Q1
21	43583099	+	HO_296228	Q1
21	43605122	+	HO_296230	Q1
21	43657544	+	HO_296235	Q1
2	26850307	+	HO_29625	Q1
21	43717994	+	HO_296254	Q1
21	43720435	+	HO_296255	Q1
21	43729545	+	HO_296260	Q1
21	43732624	+	HO_296261	Q1
21	43866364	+	HO_296314	Q1
21	43918149	+	HO_296332	Q1
21	43958763	+	HO_296348	Q1
21	44011308	+	HO_296367	Q1
21	44058859	+	HO_296375	Q1
21	44108141	+	HO_296379	Q1
21	44147567	+	HO_296385	Q1
21	44160354	+	HO_296393	Q1
1	11690521	+	HO_2964	Q1
21	44211695	+	HO_296408	Q1
21	44248491	+	HO_296422	Q1
21	44262562	+	HO_296428	Q1
21	44284776	+	HO_296436	Q1
21	44286669	+	HO_296437	Q1
21	44287892	+	HO_296439	Q1
21	44298429	+	HO_296450	Q1
21	44301847	+	HO_296452	Q1
21	44305264	+	HO_296453	Q1
21	44311264	+	HO_296455	Q1
21	44314400	+	HO_296458	Q1
21	44324207	+	HO_296464	Q1
21	44325936	+	HO_296466	Q1
21	44333506	+	HO_296475	Q1
21	44337890	+	HO_296479	Q1
21	44340224	+	HO_296480	Q1
21	44349431	+	HO_296481	Q1
21	44351254	+	HO_296482	Q1
21	44369609	+	HO_296487	Q1
21	44396343	+	HO_296498	Q1
21	44399018	+	HO_296501	Q1
21	44427740	+	HO_296516	Q1
21	44434404	+	HO_296518	Q1
21	44435737	+	HO_296519	Q1
21	44454737	+	HO_296528	Q1
2	27033915	+	HO_29653	Q1
21	44485483	+	HO_296541	Q1
21	44512686	+	HO_296544	Q1
21	44524239	+	HO_296549	Q1
21	44534816	+	HO_296550	Q1
21	44540303	+	HO_296552	Q1
21	44573090	+	HO_296568	Q1
2	27054272	+	HO_29657	Q1
21	44637344	+	HO_296595	Q1
21	44638036	+	HO_296596	Q1
1	11692814	+	HO_2966	Q1
21	44697058	+	HO_296616	Q1
2	27072608	+	HO_29662	Q1
21	44737425	+	HO_296630	Q1
21	44737910	+	HO_296631	Q1
21	44749511	+	HO_296632	Q1
21	44750576	+	HO_296633	Q1
21	44752087	+	HO_296636	Q1
21	44766913	+	HO_296638	Q1
21	44772403	+	HO_296639	Q1
2	27077340	+	HO_29664	Q1
21	44817063	+	HO_296648	Q1
21	44819922	+	HO_296650	Q1
21	44824310	+	HO_296652	Q1
21	44825675	+	HO_296653	Q1
21	44835383	+	HO_296658	Q1
21	44872420	+	HO_296665	Q1
21	44885088	+	HO_296669	Q1
21	44904583	+	HO_296681	Q1
21	44930777	+	HO_296683	Q1
21	44931475	+	HO_296684	Q1
21	44933680	+	HO_296685	Q1
21	44948497	+	HO_296692	Q1
2	27083750	+	HO_29670	Q1
21	44971159	+	HO_296700	Q1
21	44975322	+	HO_296703	Q1
21	44976979	+	HO_296704	Q1
21	44979374	+	HO_296706	Q1
2	27085173	+	HO_29671	Q1
21	44993535	+	HO_296719	Q1
2	27087326	+	HO_29672	Q1
21	45019690	+	HO_296734	Q1
21	45059098	+	HO_296748	Q1
21	45075814	+	HO_296756	Q1
21	45164767	+	HO_296766	Q1
21	45246194	+	HO_296777	Q1
21	45253638	+	HO_296780	Q1
21	45255052	+	HO_296781	Q1
21	45265807	+	HO_296790	Q1
21	45267540	+	HO_296792	Q1
21	45268340	+	HO_296793	Q1
21	45269574	+	HO_296794	Q1
21	45283560	+	HO_296804	Q1
21	45284436	+	HO_296805	Q1
21	45286736	+	HO_296807	Q1
21	45287522	+	HO_296808	Q1
2	27118140	+	HO_29681	Q1
21	45301173	+	HO_296814	Q1
2	27119697	+	HO_29682	Q1
21	45324706	+	HO_296821	Q1
21	45332652	+	HO_296823	Q1
21	45334648	+	HO_296825	Q1
21	45353808	+	HO_296828	Q1
21	45375693	+	HO_296838	Q1
21	45379774	+	HO_296840	Q1
21	45382948	+	HO_296842	Q1
21	45403593	+	HO_296850	Q1
21	45404427	+	HO_296851	Q1
21	45429862	+	HO_296859	Q1
21	45431843	+	HO_296860	Q1
21	45435791	+	HO_296864	Q1
21	45437631	+	HO_296866	Q1
2	27133373	+	HO_29687	Q1
21	45441160	+	HO_296870	Q1
21	45442483	+	HO_296871	Q1
21	45455112	+	HO_296875	Q1
21	45459081	+	HO_296878	Q1
21	45471524	+	HO_296885	Q1
21	45474454	+	HO_296888	Q1
21	45476707	+	HO_296890	Q1
21	45478421	+	HO_296892	Q1
21	45497155	+	HO_296900	Q1
21	45498934	+	HO_296901	Q1
21	45500466	+	HO_296902	Q1
