chr	pos	strand	gene
X	22455422	-	wap
2R	23141999	+	Klp59D
2L	1355924	-	CG5565
3L	11825732	-	CG32095
2L	6948808	-	ihog
2R	16652699	-	Amyrel
2L	21483227	+	His2A:CG33832
X	11764590	-	CG9360
3R	8806322	+	hng2
X	7901880	+	bys
3R	6754194	-	zen
X	19948873	-	CG45493
2L	13542576	-	CG9263
3L	16368389	+	CG4842
3R	16977795	-	Actn3
2R	10234607	-	CG12912
X	13139199	+	CG32645
2R	9143956	+	Prp38
X	13624408	-	CG2691
2R	20236381	+	CG11099
2R	20236235	+	CG11099
3R	10060252	+	Npc2c
2R	11235860	+	CG34223
3R	25685051	-	RpL27
3R	25065791	+	PQBP1
2L	10255891	-	CG5676
2L	6562289	-	CG9596
2L	6561660	-	CG9596
3L	7234512	+	CG14826
3L	7234763	+	CG14826
2L	21463055	+	His2A:CG33820
2R	18660614	-	Gint3
2R	18660772	-	Gint3
2R	18661548	-	Gint3
2L	781276	+	Gr21a
2L	780482	+	Gr21a
3L	12469784	-	CG32102
X	8974255	-	CG10962
X	6633959	+	CG14443
3L	6039155	+	Jon65Aiv
2R	8363218	-	whip
2L	10687066	-	CG7296
2L	10686989	-	CG7296
3R	12679052	-	mbo
2L	13542268	+	CG16853
2L	13542581	+	CG16853
3L	17379530	-	Cad74A
3L	21281506	-	ppl
3R	19162300	-	CG42359
2L	8991967	+	CG9555
2L	8991735	+	CG9555
3R	16342318	+	pad
3L	12862920	-	CG10943
2L	7722823	-	CG13794
3L	9423253	+	aay
3R	23288051	-	CG17083
2R	20730610	-	CG13442
3R	28819668	-	CG1523
2L	2988116	+	Bem46
2L	3377002	+	Ptpa
X	19056911	+	CG14190
2L	20757879	-	Rhau
2L	20757985	-	Rhau
3L	4480283	+	CG7465
2R	22832456	+	CG30265
2R	22832605	+	CG30265
3L	15716453	+	CG42571
4	1196848	-	PIP4K
3R	24925426	+	Trf4-2
3R	24925216	+	Trf4-2
2L	9763489	+	und
2L	9763369	+	und
2L	9763535	+	und
2L	16715961	+	Cyt-c-d
2L	16715891	+	Cyt-c-d
X	9227137	+	Gr8a
3R	25997621	+	E(spl)mdelta-HLH
2L	16303264	+	c(2)M
2L	10344442	+	CG5022
X	2740805	+	kirre
X	3099582	+	kirre
X	3128639	+	kirre
X	3099550	+	kirre
X	2989051	+	kirre
X	2740384	+	kirre
2L	13793521	+	Sec71
3R	12442101	+	Desat1
3R	12444041	+	Desat1
3R	12443582	+	Desat1
3R	12441427	+	Desat1
3R	12439600	+	Desat1
3L	1795328	-	dlt
3L	1252012	+	CG9130
X	16889810	+	CG13002
X	804921	-	CG13358
3L	20432639	+	Psn
X	18356191	-	CG6123
2L	140992	-	CG31975
3R	30604181	+	PH4alphaNE3
3R	26345473	-	CG6036
X	11154421	+	Dlic
3R	9258501	-	Ibf2
2R	13254337	-	CG4714
3R	5564815	-	CG14671
3R	7920431	+	lds
2L	20852578	+	twit
3L	18042733	+	CG42393
3L	18109814	+	mus304
3R	17596536	+	CG7606
3R	12988511	-	CG14383
3L	22647927	+	CG33769
2L	11840691	+	CG31704
2R	326768	+	DIP-lambda
X	356509	+	y
2R	23153854	+	CG9899
X	20527631	+	CG42579
3R	8769394	+	CG8236
3L	14177537	-	D
3L	14178620	-	D
3R	25893495	+	CG5913
3L	13426673	-	CG14105
3R	20082450	-	Rh3
2R	8205706	-	CG14756
2R	23062593	-	DCTN3-p24
2R	6676001	-	CG17266
2R	6675805	-	CG17266
2R	15689826	+	CG30090
3R	15330738	+	mRpL9
3R	26945534	+	CG14252
2L	16211459	+	CG31819
3R	31499391	+	mey
3R	31499235	+	mey
2R	12518912	-	CG8818
2L	6921260	+	Hrb27C
2L	6920704	+	Hrb27C
2L	6921639	+	Hrb27C
2L	6920966	+	Hrb27C
2R	23752754	+	CG5532
3L	19255340	+	rept
X	15803880	-	PGRP-LE
X	15802969	-	PGRP-LE
2R	12757630	+	Dgkepsilon
2R	12757546	+	Dgkepsilon
2L	11999340	-	CG18787
2L	9579638	-	CG31709
2L	8989182	-	rost
2L	8989287	-	rost
2L	8989539	-	rost
2R	24531272	-	Ir60e
2R	9587235	+	RpL31
2R	9587193	+	RpL31
3R	5404135	-	CG2663
2R	7705095	-	CG34216
2R	12422931	+	CG8520
2R	12423561	+	CG8520
2R	7533506	+	Cyt-b5
3L	16351991	+	Tcs3
3L	11578623	-	CG33270
2L	8967535	+	CG18088
X	19601851	-	CG14220
2L	4821774	+	CG15628
3R	18981324	-	Smu1
3R	18980966	-	Smu1
X	22855194	-	fog
X	22836259	-	fog
3R	16469663	-	CG42232
3R	15832632	-	rec
2L	13642602	-	ics
2L	13642396	-	ics
2L	13641272	-	ics
3R	11626889	+	CG18764
3L	3972899	+	CG43915
2R	21539293	-	CG33226
X	4252790	-	CG15576
2R	16751495	-	Acp53C14c
3L	1775633	+	Pol31
3L	22263369	+	Ddx1
3L	2377556	-	CG15877
2R	22608310	+	Vps20
2R	22608521	+	Vps20
2L	4850641	+	Mon1
2R	7828678	-	Prosalpha1
X	1460617	-	Lrpprc2
3L	13974453	+	Hsc70-1
3L	20494921	-	ZnT77C
3L	20493490	-	ZnT77C
3R	24712780	+	CG46316
3L	184424	-	Mkp
3L	184540	-	Mkp
2R	11979018	-	CG30036
2R	6883280	+	Spn42Dd
3R	21365290	-	pre-mod(mdg4)-AB
2R	19491846	-	Oseg6
2L	6308751	-	CG43922
2L	17982472	-	btv
2L	21528341	+	His2A:CG33859
2L	21438764	-	His2B:CG33904
3R	30706121	-	CG31010
X	4268701	+	CG15572
3L	14402725	-	CG3868
3R	18565173	-	CG43210
3R	18565014	-	CG43210
3R	16643721	+	Arl6IP1
3R	16643605	+	Arl6IP1
X	5690002	+	cv
X	5690436	+	cv
2R	18303977	-	CG14505
3R	22299217	+	CG7084
3R	22298805	+	CG7084
3R	22299566	+	CG7084
2L	18007935	+	CG42634
2R	21127586	-	Tmtc3
2R	21128510	-	Tmtc3
2R	10421069	-	CG11825
2L	4837999	-	tank
2R	8173613	-	CG14757
3L	14051206	+	CG6833
2L	8490739	+	CG43400
2R	13593644	+	fand
2L	9758342	+	zf30C
2L	16447330	+	Idgf2
2L	14351513	-	l(2)34Fc
3R	19229463	+	Gdn1
3L	2262664	-	oxt
2L	11519832	+	CG14929
2R	24159312	-	CG42568
2L	5904689	-	CG9021
3R	7523753	-	alpha-Est7
3L	11871305	-	CG5906
X	8805804	-	Lim1
2R	24080527	-	CG10339
3R	12961745	+	Spc25
3L	264380	-	Tudor-SN
3L	606569	-	Reg-2
3R	18680604	+	ChT
2R	22427479	+	ppk12
2R	11253398	-	Cpr47Ea
2R	12453190	+	Lac
3R	24799577	-	Ude
3R	24799668	-	Ude
3R	5736355	-	CG2100
3R	9756510	-	Rpt3R
3R	9756214	-	Rpt3R
2L	3330928	+	CG3285
X	2707427	-	CG2680
X	8271409	-	Corp
3L	4996877	-	CG32232
X	19642869	-	CG12237
X	15472119	-	Grip128
2R	23548151	-	wmd
2R	23547988	-	wmd
2R	7972003	-	CG8726
X	16621589	-	CG9782
2R	10309794	-	RNaseZ
3R	29112822	-	alpha-Man-Ib
X	14955100	-	CG9030
3L	8958857	+	CG13313
2L	7277171	-	Wnt4
X	15786047	+	mRpS30
2R	23386431	-	roh
2R	23386463	-	roh
3R	25097672	+	CG33096
3L	11711386	-	crim
3L	1971638	+	CG1139
X	14053811	-	Ste:CG33242
2L	559612	+	Tspo
3R	24817007	-	CG5808
2L	20926147	-	RPA2
2L	16365903	+	jhamt
3L	19915051	+	Rpn1
3L	21744269	-	CG14565
2R	12410079	+	CG33626
3L	3248015	+	CG43389
2R	10810936	-	CG7637
3L	2961534	+	Or63a
Y	3284939	+	Mst77Y-4
2L	9256563	+	Ggamma30A
2L	9256940	+	Ggamma30A
X	13155038	+	CG4332
3R	14132072	-	CG14356
3R	13813109	+	tal-2A
3L	6752913	+	CG8549
3L	6753068	+	CG8549
X	12087025	-	CG15734
2L	1793268	-	Gr22b
3R	16652319	-	CG14907
3L	9211880	+	CG4476
X	493495	-	CG17896
2R	16348527	-	CG15710
2R	17124764	+	Amy-d
2R	9098539	+	CG8777
3L	11473291	+	Vha16-3
3L	11473386	+	Vha16-3
3L	206134	+	CG13876
3R	22987281	+	Or94a
3R	6629321	-	CG15177
3R	12465298	-	CG5608
X	19494992	-	ksh
3L	18073863	-	CG44004
3L	19807199	-	CG14104
2R	7949839	+	azot
2R	13502841	-	drk
2R	13502293	-	drk
3R	4659579	+	smash
2L	10231692	-	ova
3L	6320611	+	Or65a
2L	21198762	-	Ret
2R	7518936	-	CG1602
2R	7063569	-	Tsp42Eq
3L	22505218	-	CG43329
2R	8907518	+	CG30349
2L	18731419	-	CG10348
2L	18732524	-	CG10348
3R	24218718	-	CG17786
3R	25961994	+	boss
2L	9010583	+	CG9568
2R	9113951	-	Mys45A
X	4101318	+	CG15375
2R	20550117	-	Cpr57A
2R	21011970	+	CG9346
3L	22461131	-	laza
3R	15552833	-	AOX4
3R	24364980	-	CG17784
2R	17124237	-	Spn53F
2L	4883107	-	Cf2
3L	11070526	+	Mocs1
2L	7998946	+	Sirup
2L	7998869	+	Sirup
2R	10312023	-	Obp46a
Y	9833	+	Pp1-Y1
2R	9820563	+	CG34033
3R	20842140	+	CG15695
3R	12422429	-	Scgbeta
3L	20370313	+	CG13247
3L	20370450	+	CG13247
X	2344649	-	mRpL14
2L	11834608	+	CG45012
X	20225020	-	Sdic4
3R	27440944	-	CG44290
3R	32051993	-	krz
X	8157628	+	GIIIspla2
3R	21875293	+	CG6656
2R	7674450	+	CG12107
X	10052634	-	Yp2
X	10052636	-	Yp2
3L	11101698	-	Elo68beta
2L	1611157	-	CG31935
3R	31739660	+	eEF1alpha2
3R	31738468	+	eEF1alpha2
X	7378140	+	CheA7a
2L	321248	-	CG11911
3R	27280711	-	mrt
3R	27280429	-	mrt
3R	27282661	-	mrt
3R	27281847	-	mrt
3R	27281030	-	mrt
2R	19826578	+	Toll-7
2R	22404177	+	CG6044
3L	14567440	+	CG42758
X	18662153	-	CG6696
2R	18868167	-	CG43109
3L	19760409	+	ms(3)76Ca
2L	12097838	+	Ced-12
X	4707916	+	Proc-R
X	4708748	+	Proc-R
2R	6809766	-	CG15237
3L	11648474	-	RIOK1
3R	28544817	-	mIF2
3L	19815938	-	cyc
2R	10813310	-	CG12341
X	11561935	+	PGRP-SA
X	11561643	+	PGRP-SA
2R	14366798	+	CG34442
2R	23284227	+	CG13541
3L	6144819	+	Lcp65Ac
2R	17760940	+	CG5009
X	9571308	-	Cubn
2R	13205337	-	Orc3
2R	13206547	-	Orc3
2L	6066087	+	CG9147
2L	6065997	+	CG9147
2R	15613854	+	CG42524
2L	5524298	+	CG6907
2L	5524139	+	CG6907
X	13534400	+	CG15756
3R	12236904	-	Cyp313a2
3L	1034875	-	trio
3R	17120465	+	CG34278
3R	30883503	-	CG15547
3R	17606106	+	sll
2R	7033562	+	Tsp42Eh
2R	22667155	+	CG30273
3L	6111467	+	Ets65A
X	13996657	+	ben
X	13996345	+	ben
3R	11578745	-	CG6790
2L	19069851	-	CG10702
3R	21242618	+	CG5892
2R	21688958	+	CG10307
2R	21688773	+	CG10307
3R	23923300	+	CG31141
2R	20994381	-	dgt3
3L	8411594	-	Oseg1
3L	8412825	-	Oseg1
3R	27265430	-	CG14262
2L	22175415	+	CG3635
X	1478601	+	rush
X	1478552	+	rush
3L	4861269	+	Dnah3
mitochondrion_genome	4062	+	mt:ATPase6
2R	22807860	+	stl
2R	22808368	+	stl
3L	7348313	+	qm
X	15063919	+	ND-B18
X	15063733	+	ND-B18
3R	30621906	-	CG44954
2R	23074823	+	CG3085
2R	23075067	+	CG3085
X	12653800	+	CkIalpha
X	12654399	+	CkIalpha
X	12653626	+	CkIalpha
X	12654700	+	CkIalpha
X	12654035	+	CkIalpha
2L	1354919	-	CG31924
2L	1883214	-	CG15358
3R	22447263	-	CG34288
2R	5980778	-	mle
3L	21738430	-	CG14567
3R	6306884	+	CG46026
3L	3203162	-	CG32271
3R	14308589	-	su(Hw)
2R	18094900	-	CG5757
2R	18094736	-	CG5757
3L	9093053	+	CG32032
X	17068523	-	CG43077
2L	1170181	+	CG31922
3R	5853332	+	CG34287
3R	28635099	-	CG10011
3L	9888683	-	Taf2
3R	27165575	-	CG34293
2L	2454737	+	dpp
2L	2450193	+	dpp
2L	2428372	+	dpp
2L	2451229	+	dpp
3R	17124477	+	CG45079
3R	7346730	+	nxf4
3L	12088626	+	CG17154
X	2610336	-	eIF3g1
X	9088367	+	CG6999
2L	402054	-	CG4213
2L	402198	-	CG4213
2R	23130189	-	Gpdh2
3L	21554928	-	Wnk
2R	18384567	+	BomS4
2L	11657410	+	CG43167
3R	21359768	-	pre-mod(mdg4)-K
X	4113701	+	dgt4
X	4114142	+	dgt4
3R	31257599	+	CAH6
X	1922874	-	eIF2Bepsilon
2R	10052167	-	sel
2L	5329857	+	TotM
X	1031496	+	CG14630
2L	13736138	+	nur
2R	13596677	+	S-Lap5
3L	13377957	+	CG14111
2R	18399486	+	GstE2
2L	9397988	-	CG4438
2L	11652448	+	CG4983
3L	5146098	+	AlaRS-m
3R	6173549	+	Osi1
2R	19681391	-	CG15127
3R	8122725	+	CG7878
3R	4232342	-	CG14641
2L	11989936	+	dgt2
3R	5830062	+	glob3
2L	12048918	-	Plzf
X	19953608	-	CG45494
2R	15511710	+	Pgant1
2R	15511812	+	Pgant1
2L	19584235	+	CG10366
3R	21129717	-	Obp93a
3L	3070839	-	CG32486
2R	22122912	+	mei-S332
2R	22122101	+	mei-S332
X	644761	+	CG13367
3L	4103564	+	Fit1
2R	7939659	-	CG30380
X	1411726	+	futsch
X	1413801	+	futsch
X	1409069	+	futsch
3R	17671271	+	Mps1
X	10854869	-	feo
3L	16369826	+	CG18814
3R	4294840	-	Nepl11
3R	26185251	+	CG31086
3R	26185630	+	CG31086
2R	18776978	-	CG15093
X	16835520	-	CG46306
2R	10819884	-	dgo
3R	24825648	-	niki
3R	29922216	+	Jon99Ciii
3R	16085505	+	sxe2
3R	16083878	+	sxe2
3R	27682029	-	Sce
X	3504851	-	Gas8
2L	10314396	-	Usp14
2L	10314370	-	Usp14
2R	11388779	-	CG30022
2R	11356600	-	CG13202
3L	25670980	-	lovit
3R	9533011	-	by
3L	16263343	+	CG13070
3R	8747675	-	CG9801
3R	8745661	-	CG9801
2L	1522697	+	Or22b
3R	10151880	-	CG34303
3R	9400053	-	CG34117
3R	27963219	-	CG31131
X	8021345	-	CG15333
2R	20317323	+	CG13871
3L	19097999	+	CG14079
3R	23993008	+	Rab7
3R	23993733	+	Rab7
3R	23993179	+	Rab7
X	21611526	-	CG33502
3L	11581019	-	CG43391
3L	17759697	+	CG32181
X	629773	+	Mybbp1A
X	6756322	+	sov
X	6759737	+	sov
2R	14992230	-	CG7639
2R	21670152	+	NC2alpha
X	12976231	-	CG12716
3R	13338330	+	PK2-R1
3R	11154626	+	Ugt302E1
2R	21025078	+	ND-B14.7
2R	9098525	-	CG8078
3L	8721324	+	CG6511
3L	8721502	+	CG6511
3L	3208985	-	CG32269
3L	3208143	-	CG32269
3R	25811911	+	CG17770
3R	25247871	+	Nup37
3R	25247658	+	Nup37
3L	12277251	-	Sms
3R	19257266	+	CG14280
3R	19256777	+	CG14280
2R	13175395	+	CG33137
2R	7074152	-	CG12831
3L	3806459	-	ntc
2L	15923395	+	CG4793
2L	8346620	+	CG7778
2L	7454212	-	Gr28a
2R	17733238	+	CG34195
3L	6245746	-	Mdr65
3R	21446537	-	lbe
3R	31213458	+	CG1542
2R	22088727	-	CG13502
2L	4166134	-	Or24a
X	6813978	+	iav
3L	16105627	-	IntS9
3R	6122592	+	Vha14-2
3R	21359768	-	pre-mod(mdg4)-B
3R	6345911	-	SmD2
3R	9515908	-	mRpL47
3R	14109445	+	Or88a
3R	22613656	-	CG31156
2R	17257886	-	CG43108
3L	687958	-	hiro
3L	16329795	+	CG33061
3R	20114838	+	CG10887
3R	6209373	+	Osi2
3R	6211189	+	Osi2
3R	6210999	+	Osi2
2R	24611703	+	Adck1
2R	24611882	+	Adck1
X	5948160	+	CG6041
X	509435	+	arg
2L	9921633	+	CG4592
2R	9839500	-	Lsm11
2L	18606832	+	CG10333
X	4825974	+	CG12682
2R	24017198	-	CG4324
3L	20816075	-	CG3618
3L	20816039	-	CG3618
2L	10408352	+	Ip259
3L	19467079	-	CG14096
2R	20582132	-	qsm
2R	20583591	-	qsm
3L	9362108	+	CG34456
2L	15292239	-	CG15260
3R	12633359	+	CG18530
2R	22202671	-	Swim
2R	22193155	-	Swim
3L	16326757	-	CG13040
3L	16325806	-	CG13040
2L	7780085	+	Uro
2L	8782500	-	CG42710
2R	20792982	+	CG15225
3L	7263920	-	CG14830
3R	12367564	-	GstD9
2R	12880432	+	AspRS
2R	12880284	+	AspRS
2R	12877004	+	AspRS
3R	25661795	+	RASSF8
3R	29493852	+	Diedel
2L	18673285	-	CG43339
3R	4645655	-	Dlip2
3R	18200305	+	CG7985
3R	18199857	+	CG7985
2R	15855961	+	CG12970
2R	24251303	-	Ir60a
2L	4690702	-	CG3251
2R	14606980	-	CG33468
3R	26866807	-	ball
3R	26866625	-	ball
2R	12435836	-	DUBAI
2R	12436577	-	DUBAI
3R	22977270	+	Gbp3
X	19934294	-	CG45490
X	12274635	+	CG45603
3R	29933287	+	CG42557
3R	16583663	-	Scp2
3L	6325612	+	Or65b
2R	9753697	+	trpl
3L	27083906	-	CG40228
2L	16677185	+	her
3L	18132095	-	Cyp312a1
3L	18132689	-	Cyp312a1
2R	20640681	-	rig
3L	8509763	-	ZC3H3
2R	18188978	+	CG14500
2R	7278101	-	Br140
3R	26021823	+	E(spl)m3-HLH
2R	6624577	-	CG33919
2R	17599607	-	CG42649
3R	15965351	-	CG32856
3R	22362620	+	Muted
3R	22362897	+	Muted
2R	23563973	+	CG30184
3L	9681268	+	alphaTub67C
3R	32052060	+	mod
3R	32052620	+	mod
2L	16337885	-	CG31817
3L	13381346	-	CG14107
2L	20730282	-	CarT
3R	10311613	-	CG6293
3R	30992457	-	CG31007
3R	7658247	+	Nlg1
3R	31679880	-	CG11550
3R	5856311	-	disp
3R	8552608	+	Or85d
3R	11235013	-	Arfip
3R	19972898	+	CG31213
2L	10507081	+	CG6094
2L	10507121	+	CG6094
3L	13866905	-	CG8745
3R	26994832	+	TwdlC
X	8714663	-	CG2004
X	8714173	-	CG2004
X	8714924	-	CG2004
X	11716968	+	prtp
X	11716756	+	prtp
2L	5969859	+	Ucp4B
2L	14263027	+	wb
2R	17592791	+	Smurf
3L	18294262	-	CG5103
2L	20676045	+	IKKepsilon
2L	20676215	+	IKKepsilon
2R	8002120	-	CG11191
2R	18167255	+	MED9
2R	24114292	-	CG4049
3L	6151304	+	Lcp65Aa
2L	13449497	-	Hsp60D
3R	15274790	-	Cp190
3R	15275241	-	Cp190
3R	24169562	-	CG5510
3L	11510589	-	CG33272
2R	21954845	-	CG13494
3R	7794069	+	CG2641
3L	19268913	-	Aldh7A1
3R	11458020	-	PGRP-LB
2R	22594677	+	CG3927
3R	20652450	-	GluRIID
2L	13970508	+	NimB5
2L	13970177	+	NimB5
3L	19337609	-	pip
2R	9161436	-	CG8008
X	5869095	+	CG15764
2R	21072789	-	CG10527
3R	21846659	-	Gr93d
3L	804051	-	CG13898
2R	17005149	-	NiPp1
X	11132412	-	CG44385
X	3569504	+	ppk8
3R	19877737	+	Arc42
3L	1207371	+	LysB
3L	1247677	-	Psf1
2R	14601278	+	Blos1
X	12021068	+	Tango4
3L	12534590	+	Pmm2
X	15116542	-	Cyp4s3
2R	24055306	+	CG13563
2L	21156749	-	E2f2
2L	21156232	-	E2f2
3L	16232084	+	MED10
3L	16727989	-	PGRP-SB1
2R	9291565	-	Mad1
2L	23311700	+	Gpb5
X	20413581	-	CG15459
2L	3128635	+	CG15403
2L	4393876	-	CG3652
2L	155335	+	ND-15
2L	114726	+	ND-15
2L	155089	+	ND-15
X	2732469	+	CG2712
2R	18389959	+	BomS5
2R	22647245	-	CG30195
3L	3905344	+	ida
2L	10292365	-	Ufd4
3L	8807601	+	CG32024
2R	5652815	-	hrm
2R	6653217	+	Opbp
2R	6600978	-	CG15233
2L	11120319	-	CG6230
3R	9039766	+	hyx
3R	9038760	+	hyx
3L	22329778	+	CG32450
2L	1982217	+	CG7289
2R	6636512	+	Bap170
3R	31123415	-	Prosalpha3T
3L	15683872	+	Pgant8
X	16278579	+	eas
X	16278357	+	eas
2R	6015689	-	Act42A
3L	9208853	-	Slc45-1
3L	9206613	-	Slc45-1
3L	9208063	-	Slc45-1
3R	4334071	-	CG9776
3L	3162180	+	rasp
3L	22474795	+	CG11425
3R	12436248	+	Desat2
3R	31035346	+	CG33773
3L	11311747	+	CG7573
2R	16869402	+	CG6426
3L	12537315	-	CG4069
3L	1618158	-	CG13926
3R	11167981	-	Ugt35E2
3L	8975046	+	Srp68
3R	31616303	+	CG1792
2R	15215686	-	CG8093
2R	11675935	+	Tret1-2
2R	23560492	+	Pi3K59F
2L	5884932	+	CG43185
2L	5884888	+	CG43185
2R	6689974	-	Tdc2
X	10845081	-	CG32669
2R	9793326	+	CG1698
X	9511524	+	CG34028
3L	4626734	+	HDAC1
2L	1077948	+	ast
2R	11346066	-	epsilonTry
2L	8362469	-	CG7627
3R	24787421	-	CG5805
3R	24787048	-	CG5805
2L	8464488	+	prg
3L	13296860	-	Sfp70A4
3L	21433134	-	barc
3R	19390270	+	CG18493
2R	22411789	+	Mes4
3R	6349243	+	Hr83
2L	2862537	+	CG2991
2L	2857164	+	CG2991
3R	12031757	-	CG42504
X	10623225	-	Rab9Db
2L	13912083	+	Acyp
3L	11509861	+	Sgs7
2L	1704902	+	cpb
2L	1705131	+	cpb
3L	15485402	-	Ran-like
3L	14329346	+	CG13482
3L	10490861	+	S-Lap4
2L	19110154	+	amd
2R	8444711	+	Cyp4e2
2R	8444560	+	Cyp4e2
2R	12686609	+	CG13148
2R	12686909	+	CG13148
2R	12686249	+	CG13148
3L	16323672	+	CG13059
3L	17388956	-	CG13731
X	2604197	+	Zw10
2L	5342234	-	CG12512
2L	11847226	+	Mal-B1
2L	12109417	+	Phae1
2L	12109619	+	Phae1
3R	27368717	-	CG46335
2L	16241939	+	CG42818
3L	10691024	+	CG11811
3R	24719364	-	CG13630
3R	6167483	+	CG1077
3R	25025017	-	EMC6
3L	19953712	-	CG42655
2R	25174230	-	EbpII
2R	12180493	+	wash
2R	12180623	+	wash
X	5332499	+	CanB
X	5332742	+	CanB
2R	22139935	+	gom
2R	5608635	+	CG17508
2R	12806614	+	CG17580
2L	14972300	-	side-II
2L	11114014	+	Gr32a
2R	13220283	+	CG17059
3L	6075536	+	CG6610
2L	19127260	+	l(2)37Cd
3L	22465619	+	CG11438
3L	22466832	+	CG11438
3R	24279572	+	shps
X	17899981	+	Gss2
X	17899702	+	Gss2
2R	14678136	-	CG30480
3L	3178580	-	CG14964
X	18528683	+	CG15047
2L	4386062	-	Vps53
2L	594685	-	Gsc
Y	3327556	+	Mst77Y-7
3L	2892166	-	spz5
3L	19096217	-	CNPYb
2R	11291096	-	CG18335
3L	9367377	+	CG4452
2R	20316917	-	CG13868
2R	20313623	-	CG13868
2R	24063051	+	Rap2l
2L	12497333	-	t-cup
2R	14514030	+	CG30197
3R	14152554	-	CG42500
3R	14152650	-	CG42500
3R	17613836	+	CG14327
3R	17613709	+	CG14327
3R	11161207	+	CG4757
X	8690327	+	Ogg1
3R	29903825	-	CG15517
2R	5981844	+	Src42A
3R	6234708	+	Osi6
3L	20452864	-	CG5199
3L	17529861	-	Edc3
3R	12712299	-	DNApol-theta
2L	8211122	-	Su(var)205
3L	1645467	+	CG13919
3R	26449079	+	Hex-t1
3R	15333133	-	Fkbp39
2R	13663598	-	CG6209
2L	20645822	+	CG2608
3R	20617883	+	CG5466
2R	21292181	-	CG30392
2R	11397432	-	sprt
2R	17572784	-	UQCR-6.4
3R	24161289	-	Myo95E
3R	5659912	-	CG2182
2R	16486674	+	CG33458
X	5812977	-	CG44329
3L	7654752	-	CG7492
X	5698557	+	AdamTS-B
X	751301	-	CG13362
2L	22065343	-	CG42597
3L	9598988	+	CG3222
3R	20743869	-	CG31199
3L	4018878	+	FoxL1
3L	4018920	+	FoxL1
3R	19781246	+	CG11407
4	936819	+	mGluR
3L	17514298	+	CG7564
2R	16280015	+	prim
3L	6093313	-	CG10469
2R	21882533	-	PpN58A
2L	14110739	-	CG31769
3R	20510347	-	MFS9
3R	20512468	-	MFS9
3R	29672456	+	ppk19
3R	13425983	+	Act87E
3R	13426447	+	Act87E
3L	20027835	-	CG14183
3R	9646154	-	Fst
3R	13264061	-	Ravus
2R	10823595	+	CG12325
2R	10823405	+	CG12325
3R	16049670	+	CG5013
2L	568121	-	Nle
2L	8147611	+	CG31606
X	16325763	+	CalpC
3R	22845687	-	CG4704
3R	22846302	-	CG4704
X	15582874	-	CG9215
2R	15694092	+	CG33460
2R	23824868	-	CG4763
2L	16488148	+	Nepl8
3R	29556386	+	Dr
3R	12502510	+	Hsp70Bbb
X	22449737	+	tilB
3L	3330063	+	CG14961
2R	11789493	-	Ir48c
X	11838026	-	CG15741
2R	12081276	+	CG13186
2L	5550835	-	CG14014
3R	31265730	+	ppk24
2R	13846393	+	CG30484
3R	20745338	-	CG31200
3R	26171387	+	CG31323
3R	26170847	+	CG31323
3R	16272415	-	Mat89Ba
X	4380758	+	CG12688
2R	25139627	-	CG43106
3L	17022856	-	CG6652
2L	2977122	+	CG3165
2L	5964951	-	psd
2L	5964322	-	psd
2L	18954431	-	CG10621
2L	10405203	-	CG17768
2L	10404021	-	CG17768
3L	11562673	+	CG7394
3L	11561996	+	CG7394
3R	13319270	-	CG45080
X	6419434	-	CG33668
3L	8295327	-	CG7201
2R	21773295	+	CG4021
3R	25922634	-	CG14546
2R	24602472	+	CG3565
2R	12780541	+	sca
X	18209427	+	Him
2R	20750914	+	CG34201
3L	6240068	-	CG10226
X	7854244	-	CG10920
X	7382990	-	CG42781
4	1124167	+	Arf102F
2R	16534943	+	loopin-1
2L	13847925	+	CG7953
3R	26621364	-	TwdlP
2R	7458874	-	Inos
3R	29200454	+	CG11899
2R	18971133	-	prod
3R	18255530	+	moi
2R	24081782	+	CG16786
2R	24082709	+	CG16786
3R	11956544	-	Hsp70Aa
X	19961297	+	Nep3
X	19963176	+	Nep3
X	19961689	+	Nep3
2R	22649750	-	CG3746
3L	8601006	+	RpL14
3R	9754686	-	CG16908
3L	17322841	+	CG13724
3R	14801773	+	CG14857
3L	7391077	+	CG8563
3L	7390742	+	CG8563
3R	15333266	+	Sra-1
2R	22329720	-	CG34207
3L	1647464	-	CG17249
2R	10142338	+	CG18011
2L	16327069	+	CG4278
3L	14802168	-	NHP2
X	5672480	+	RpL35
X	5672401	+	RpL35
X	5672734	+	RpL35
3R	9640552	+	Dh44
3R	9638182	+	Dh44
3L	4898900	+	CG13704
3R	30432064	+	CG15534
2R	18865218	-	CG43071
2L	11754502	-	Sfp33A1
X	19744431	+	CG33932
3L	2766999	+	Non2
3R	4256972	+	Or82a
3L	4263719	+	CG1273
3R	21223584	-	CG3337
3R	9693079	+	CG32939
X	8900264	-	Uros1
2L	18740110	-	CG42752
2R	19880920	-	CG13872
2L	1492295	+	CG31928
2L	19041862	+	Catsup
3R	22741091	-	Dcr-1
2L	14735843	+	CG31835
3R	4955252	-	CG14661
3L	15832464	+	CG12713
3L	6094747	-	CG10467
2L	2415322	-	CG18641
X	18438868	+	CG32551
3R	7787923	-	CG18748
2R	9122324	+	GstE13
2R	9122125	+	GstE13
X	875732	+	CG11664
3R	15637168	+	CG43336
X	6267228	-	schlank
3R	10416046	-	CG6345
