chr	pos	str	motifID
19	3384400	-	MA1125
19	3384401	-	MA1125
19	3388838	-	MA1125
19	3388839	-	MA1125
19	3388840	-	MA1125
19	3450881	+	MA1125
19	3451632	+	MA1125
19	3451633	+	MA1125
19	3465151	+	MA1125
19	3465152	+	MA1125
19	3473163	-	MA1125
19	3473164	-	MA1125
19	3473165	-	MA1125
19	3473166	-	MA1125
19	3517809	+	MA1125
19	3579893	-	MA1125
19	3718463	-	MA1125
19	3719226	-	MA1125
19	3720624	-	MA1125
19	3720625	-	MA1125
19	3720626	-	MA1125
19	3726586	-	MA1125
19	3726587	-	MA1125
19	3726588	-	MA1125
19	3726600	-	MA1125
19	3726601	-	MA1125
19	3792106	+	MA1125
19	3792107	+	MA1125
19	3804210	+	MA1125
19	3804211	+	MA1125
19	3839631	-	MA1125
19	3839638	+	MA1125
19	3855305	+	MA1125
19	3855308	+	MA1125
19	3881907	-	MA1125
19	3914235	+	MA1125
19	3914236	+	MA1125
19	3942913	-	MA1125
19	3942914	-	MA1125
19	3942915	-	MA1125
19	3942932	+	MA1125
19	3944125	+	MA1125
19	3944186	+	MA1125
19	3971322	+	MA1125
19	3975630	+	MA1125
19	4043337	-	MA1125
19	4043338	-	MA1125
19	4043339	-	MA1125
19	4043363	-	MA1125
19	4043364	-	MA1125
19	4043371	-	MA1125
19	4043398	-	MA1125
19	4069619	+	MA1125
19	4074492	+	MA1125
19	4074494	+	MA1125
19	4078984	-	MA1125
19	4078985	-	MA1125
19	4082852	+	MA1125
19	4082932	-	MA1125
19	4218763	-	MA1125
19	4220911	-	MA1125
19	4247440	-	MA1125
19	4247441	-	MA1125
19	4263808	+	MA1125
19	4292972	-	MA1125
19	4329001	-	MA1125
19	4375958	+	MA1125
19	4386481	-	MA1125
19	4386482	-	MA1125
19	4386483	-	MA1125
19	4399318	+	MA1125
19	4399335	+	MA1125
19	4414395	+	MA1125
19	4470568	-	MA1125
19	4470620	+	MA1125
19	4527552	+	MA1125
19	4571967	-	MA1125
19	4744985	-	MA1125
19	4800024	+	MA1125
19	4841618	+	MA1125
19	4841619	+	MA1125
19	4852667	-	MA1125
19	4864643	-	MA1125
19	4864644	-	MA1125
19	4865739	-	MA1125
19	4907739	-	MA1125
19	4909505	+	MA1125
19	4909506	+	MA1125
19	4927419	-	MA1125
19	4927420	-	MA1125
19	4969909	+	MA1125
19	4969910	+	MA1125
19	5096112	-	MA1125
19	5186304	-	MA1125
19	5191172	+	MA1125
19	5315299	+	MA1125
19	5331136	-	MA1125
19	5331137	-	MA1125
19	5331141	+	MA1125
19	5331142	+	MA1125
19	5340631	-	MA1125
19	5340632	-	MA1125
19	5340659	-	MA1125
19	5340664	-	MA1125
19	5376033	-	MA1125
19	5376034	-	MA1125
19	5382127	+	MA1125
19	5382184	-	MA1125
19	5409821	-	MA1125
19	5448183	+	MA1125
19	5508990	-	MA1125
19	5508997	+	MA1125
19	5537138	-	MA1125
19	5585168	+	MA1125
19	5660329	-	MA1125
19	5660330	-	MA1125
19	5671030	-	MA1125
19	5718718	-	MA1125
19	5718719	-	MA1125
19	5739851	+	MA1125
19	5766472	+	MA1125
19	5840336	+	MA1125
19	5850963	+	MA1125
19	5886062	+	MA1125
19	5886082	+	MA1125
19	5886085	+	MA1125
19	5903859	-	MA1125
19	6065790	+	MA1125
19	6065791	+	MA1125
19	6065792	+	MA1125
19	6066943	+	MA1125
19	6066944	+	MA1125
19	6066945	+	MA1125
19	6126500	+	MA1125
19	6126501	+	MA1125
19	6126502	+	MA1125
19	6184817	-	MA1125
19	6184818	-	MA1125
19	6184845	+	MA1125
19	6184846	+	MA1125
19	6197843	-	MA1125
19	6265062	+	MA1125
19	6265063	+	MA1125
19	6265070	+	MA1125
19	6265071	+	MA1125
19	6265078	+	MA1125
19	6265080	+	MA1125
19	6354327	-	MA1125
19	6354328	-	MA1125
19	6354329	-	MA1125
19	6371873	-	MA1125
19	6371888	-	MA1125
19	6371889	-	MA1125
19	6371891	-	MA1125
19	6371909	+	MA1125
19	6371934	-	MA1125
19	6586915	+	MA1125
19	6586916	+	MA1125
19	6598854	+	MA1125
19	6598855	+	MA1125
19	6602911	-	MA1125
19	6762501	-	MA1125
19	6762502	-	MA1125
19	6762533	-	MA1125
19	6767634	-	MA1125
19	6767635	-	MA1125
19	6767636	-	MA1125
19	6801644	-	MA1125
19	6942996	-	MA1125
19	6942997	-	MA1125
19	6942998	-	MA1125
19	6943050	+	MA1125
19	6943051	+	MA1125
19	6943053	+	MA1125
19	7137280	+	MA1125
19	7137281	+	MA1125
19	7137290	+	MA1125
19	7257540	+	MA1125
19	7406106	-	MA1125
19	7406107	-	MA1125
19	7445584	+	MA1125
19	7522264	-	MA1125
19	7557224	-	MA1125
19	7658177	+	MA1125
19	7658201	+	MA1125
19	7716990	+	MA1125
19	7716999	+	MA1125
19	7717000	+	MA1125
19	7721642	-	MA1125
19	7721643	-	MA1125
19	7722066	-	MA1125
19	7722067	-	MA1125
19	7764367	-	MA1125
19	7764389	-	MA1125
19	7764390	-	MA1125
19	7824245	-	MA1125
19	7824246	-	MA1125
19	7824268	-	MA1125
19	7952741	-	MA1125
19	7958445	-	MA1125
19	7993802	+	MA1125
19	7993810	+	MA1125
19	8009375	-	MA1125
19	8009376	-	MA1125
19	8009377	-	MA1125
19	8046253	-	MA1125
19	8046254	-	MA1125
19	8060403	+	MA1125
19	8068577	+	MA1125
19	8071734	-	MA1125
19	8098785	-	MA1125
19	8127055	-	MA1125
19	8210566	+	MA1125
19	8245958	+	MA1125
19	8253320	-	MA1125
19	8280378	+	MA1125
19	8333325	+	MA1125
19	8383920	+	MA1125
19	8394378	+	MA1125
19	8417623	-	MA1125
19	8423084	-	MA1125
19	8435617	-	MA1125
19	8453272	+	MA1125
19	8482962	+	MA1125
19	8482963	+	MA1125
19	8482965	+	MA1125
19	8490507	-	MA1125
19	8490516	-	MA1125
19	8499358	+	MA1125
19	8499359	+	MA1125
19	8499428	-	MA1125
19	8503961	+	MA1125
19	8503962	+	MA1125
19	8590842	-	MA1125
19	8591212	+	MA1125
19	8591213	+	MA1125
19	8631961	-	MA1125
19	8640606	-	MA1125
19	8640607	-	MA1125
19	8656341	-	MA1125
19	8675677	+	MA1125
19	8675678	+	MA1125
19	8683866	-	MA1125
19	8683867	-	MA1125
19	8751641	-	MA1125
19	8751642	-	MA1125
19	8761578	-	MA1125
19	8761589	-	MA1125
19	9148260	-	MA1125
19	9166175	+	MA1125
19	9171631	-	MA1125
19	9171632	-	MA1125
19	9217414	+	MA1125
19	9217469	-	MA1125
19	9217470	-	MA1125
19	9289789	-	MA1125
19	9419170	+	MA1125
19	9419171	+	MA1125
19	9537169	+	MA1125
19	9713360	-	MA1125
19	9713361	-	MA1125
19	9713374	-	MA1125
19	9737110	+	MA1125
19	9890567	-	MA1125
19	9890568	-	MA1125
19	9895880	-	MA1125
19	9895895	-	MA1125
19	9931369	+	MA1125
19	9937818	+	MA1125
19	9964034	+	MA1125
19	9964052	+	MA1125
19	9986202	-	MA1125
19	10233358	+	MA1125
19	10358859	+	MA1125
19	10397722	-	MA1125
19	10397723	-	MA1125
19	10397724	-	MA1125
19	10409870	-	MA1125
19	10409871	-	MA1125
19	10409936	-	MA1125
19	10412489	-	MA1125
19	10412490	-	MA1125
19	10412491	-	MA1125
19	10425248	+	MA1125
19	10457275	+	MA1125
19	10491343	-	MA1125
19	10491350	-	MA1125
19	10492195	-	MA1125
19	10492196	-	MA1125
19	10493846	-	MA1125
19	10493847	-	MA1125
19	10510141	+	MA1125
19	10512835	+	MA1125
19	10523609	+	MA1125
19	10523621	+	MA1125
19	10529754	-	MA1125
19	10567880	+	MA1125
19	10582817	-	MA1125
19	10582818	-	MA1125
19	10582819	-	MA1125
19	10585819	-	MA1125
19	10589803	-	MA1125
19	10589804	-	MA1125
19	10621048	-	MA1125
19	10621049	-	MA1125
19	10654023	+	MA1125
19	10654024	+	MA1125
19	10664247	-	MA1125
19	10683161	+	MA1125
19	10763555	-	MA1125
19	10764635	+	MA1125
19	10845316	+	MA1125
19	10845392	+	MA1125
19	10845393	+	MA1125
19	10845394	+	MA1125
19	10845395	+	MA1125
19	10864948	-	MA1125
19	10866154	-	MA1125
19	10871341	-	MA1125
19	10871342	-	MA1125
19	10871349	-	MA1125
19	10871350	-	MA1125
19	10871351	-	MA1125
19	10955525	+	MA1125
19	10974062	+	MA1125
19	10989394	-	MA1125
19	10995019	+	MA1125
19	10996588	-	MA1125
19	10997210	-	MA1125
19	11055105	+	MA1125
19	11055106	+	MA1125
19	11055107	+	MA1125
19	11056096	+	MA1125
19	11066960	+	MA1125
19	11066973	+	MA1125
19	11072652	-	MA1125
19	11072666	-	MA1125
19	11074048	+	MA1125
19	11074447	-	MA1125
19	11074457	-	MA1125
19	11084094	-	MA1125
19	11195706	+	MA1125
19	11195707	+	MA1125
19	11195708	+	MA1125
19	11195773	-	MA1125
19	11196802	-	MA1125
19	11196812	-	MA1125
19	11196814	-	MA1125
19	11203124	-	MA1125
19	11203132	-	MA1125
19	11204107	-	MA1125
19	11236172	-	MA1125
19	11243415	+	MA1125
19	11257143	+	MA1125
19	11257144	+	MA1125
19	11257145	+	MA1125
19	11379737	-	MA1125
19	11402845	-	MA1125
19	11402846	-	MA1125
19	11402847	-	MA1125
19	11402848	-	MA1125
19	11428500	+	MA1125
19	11490251	+	MA1125
19	11495177	-	MA1125
19	11521374	+	MA1125
19	11521376	+	MA1125
19	11521395	+	MA1125
19	11521396	+	MA1125
19	11524212	+	MA1125
19	11562240	+	MA1125
19	11562291	-	MA1125
19	11562292	-	MA1125
19	11563658	-	MA1125
19	11563659	-	MA1125
19	11564778	-	MA1125
19	11564779	-	MA1125
19	11575157	-	MA1125
19	11575158	-	MA1125
19	11617365	-	MA1125
19	11640209	+	MA1125
19	11640210	+	MA1125
19	11640211	+	MA1125
19	11640212	+	MA1125
19	11644733	+	MA1125
19	11653406	-	MA1125
19	11654731	+	MA1125
19	11656809	+	MA1125
19	11675183	-	MA1125
19	11675935	-	MA1125
19	11675948	-	MA1125
19	11678884	+	MA1125
19	11858175	+	MA1125
19	11858176	+	MA1125
19	12106413	-	MA1125
19	12177367	-	MA1125
19	12203084	-	MA1125
19	12250361	-	MA1125
19	12512378	-	MA1125
19	12512379	-	MA1125
19	12814042	+	MA1125
19	12836892	+	MA1125
19	12839308	+	MA1125
19	12839324	+	MA1125
19	12904144	-	MA1125
19	12905248	+	MA1125
19	12905261	+	MA1125
19	12905672	-	MA1125
19	12905673	-	MA1125
19	12926043	+	MA1125
19	12926094	+	MA1125
19	12951657	+	MA1125
19	12978921	-	MA1125
19	13031284	-	MA1125
19	13031285	-	MA1125
19	13045334	-	MA1125
19	13045494	-	MA1125
19	13045495	-	MA1125
19	13068288	-	MA1125
19	13078752	+	MA1125
19	13078753	+	MA1125
19	13084692	-	MA1125
19	13085338	+	MA1125
19	13123880	+	MA1125
19	13123881	+	MA1125
19	13123883	+	MA1125
19	13127362	-	MA1125
19	13134020	+	MA1125
19	13180609	-	MA1125
19	13202216	+	MA1125
19	13202239	+	MA1125
19	13208011	-	MA1125
19	13208012	-	MA1125
19	13238149	+	MA1125
19	13243292	-	MA1125
19	13258280	+	MA1125
19	13314051	-	MA1125
19	13324512	-	MA1125
19	13338175	+	MA1125
19	13338176	+	MA1125
19	13338177	+	MA1125
19	13338178	+	MA1125
19	13338199	+	MA1125
19	13338200	+	MA1125
19	13338739	-	MA1125
19	13338740	-	MA1125
19	13345199	+	MA1125
19	13369965	-	MA1125
19	13388177	+	MA1125
19	13388178	+	MA1125
19	13445848	+	MA1125
19	13445850	+	MA1125
19	13445861	+	MA1125
19	13445868	+	MA1125
19	13445869	+	MA1125
19	13477562	-	MA1125
19	13828388	+	MA1125
19	13843395	+	MA1125
19	13843396	+	MA1125
19	13911964	+	MA1125
19	13914622	+	MA1125
19	13931681	+	MA1125
19	13931725	+	MA1125
19	13946442	+	MA1125
19	13946456	+	MA1125
19	13951737	+	MA1125
19	13951738	+	MA1125
19	13959033	+	MA1125
19	13965378	-	MA1125
19	13965379	-	MA1125
19	13965380	-	MA1125
19	13969602	+	MA1125
19	13969603	+	MA1125
19	13969615	-	MA1125
19	13969617	-	MA1125
19	13970862	+	MA1125
19	13998596	-	MA1125
19	14014191	+	MA1125
19	14014192	+	MA1125
19	14119878	+	MA1125
19	14119890	+	MA1125
19	14146215	-	MA1125
19	14146216	-	MA1125
19	14146217	-	MA1125
19	14146218	-	MA1125
19	14185888	-	MA1125
19	14185889	-	MA1125
19	14192160	+	MA1125
19	14193672	-	MA1125
19	14193673	-	MA1125
19	14201443	+	MA1125
19	14201473	+	MA1125
19	14201474	+	MA1125
19	14264227	-	MA1125
19	14264243	-	MA1125
19	14404771	-	MA1125
19	14404772	-	MA1125
19	14414341	-	MA1125
19	14445169	+	MA1125
19	14465001	+	MA1125
19	14472673	+	MA1125
19	14481518	-	MA1125
19	14513248	+	MA1125
19	14514703	-	MA1125
19	14538647	-	MA1125
19	14538648	-	MA1125
19	14557611	-	MA1125
19	14557612	-	MA1125
19	14557613	-	MA1125
19	14557620	+	MA1125
19	14621771	-	MA1125
19	14621772	-	MA1125
19	14621776	+	MA1125
19	14622236	+	MA1125
19	14622237	+	MA1125
19	14622238	+	MA1125
19	14622239	+	MA1125
19	14623563	+	MA1125
19	14643388	+	MA1125
19	14779176	-	MA1125
19	14950226	+	MA1125
19	15001586	+	MA1125
19	15001587	+	MA1125
19	15001588	+	MA1125
19	15001589	+	MA1125
19	15001604	+	MA1125
19	15001605	+	MA1125
19	15191026	-	MA1125
19	15191027	-	MA1125
19	15191028	-	MA1125
19	15284739	-	MA1125
19	15294850	+	MA1125
19	15334217	+	MA1125
19	15505781	-	MA1125
19	15505782	-	MA1125
19	15954890	-	MA1125
19	16184766	+	MA1125
19	16184775	+	MA1125
19	16184776	+	MA1125
19	16184781	+	MA1125
19	16184819	+	MA1125
19	16184820	+	MA1125
19	16184834	+	MA1125
19	16202989	+	MA1125
19	16269892	+	MA1125
19	16295916	+	MA1125
19	16295925	+	MA1125
19	16295926	+	MA1125
19	16306300	+	MA1125
19	16320432	+	MA1125
19	16362345	+	MA1125
19	16374115	+	MA1125
19	16442142	+	MA1125
19	16442741	+	MA1125
19	16479803	+	MA1125
19	16482575	+	MA1125
19	16482576	+	MA1125
19	16482578	+	MA1125
19	16482579	+	MA1125
19	16500904	+	MA1125
19	16500905	+	MA1125
19	16510479	-	MA1125
19	16510505	-	MA1125
19	16510506	-	MA1125
19	16547186	-	MA1125
19	16547187	-	MA1125
19	16577716	+	MA1125
19	16581199	+	MA1125
19	16608155	-	MA1125
19	16654080	-	MA1125
19	16654092	-	MA1125
19	16695134	+	MA1125
19	16695146	+	MA1125
19	16695148	+	MA1125
19	16774355	-	MA1125
19	16782032	-	MA1125
19	16805055	+	MA1125
19	16805056	+	MA1125
19	16805057	+	MA1125
19	16996300	-	MA1125
19	16997538	-	MA1125
19	17008940	-	MA1125
19	17163388	+	MA1125
19	17176784	+	MA1125
19	17176785	+	MA1125
19	17200886	-	MA1125
19	17206042	+	MA1125
19	17206051	+	MA1125
19	17206052	+	MA1125
19	17281643	+	MA1125
19	17281644	+	MA1125
19	17294807	+	MA1125
19	17335954	+	MA1125
19	17377750	-	MA1125
19	17516591	-	MA1125
19	17516592	-	MA1125
19	17517337	-	MA1125
19	17517338	-	MA1125
19	17529698	+	MA1125
19	17530568	-	MA1125
19	17592141	-	MA1125
19	17619196	-	MA1125
19	17619197	-	MA1125
19	17619209	-	MA1125
19	17619224	-	MA1125
19	17619225	-	MA1125
19	17664081	-	MA1125
19	17664082	-	MA1125
19	17702826	-	MA1125
19	17738111	+	MA1125
19	17738112	+	MA1125
19	17738113	+	MA1125
19	17738116	+	MA1125
19	17800579	-	MA1125
19	17823569	-	MA1125
19	17830071	+	MA1125
19	17830072	+	MA1125
19	17830074	+	MA1125
19	17848505	+	MA1125
19	17858243	+	MA1125
19	17861650	-	MA1125
19	17873920	-	MA1125
19	17888849	+	MA1125
19	17898222	+	MA1125
19	17898223	+	MA1125
19	17902710	-	MA1125
19	17938713	+	MA1125
19	17938730	+	MA1125
19	17938731	+	MA1125
19	18059675	+	MA1125
19	18059676	+	MA1125
19	18059678	+	MA1125
19	18059679	+	MA1125
19	18059686	+	MA1125
19	18059687	+	MA1125
19	18090608	-	MA1125
19	18111082	+	MA1125
19	18111083	+	MA1125
19	18197747	+	MA1125
19	18197749	+	MA1125
19	18197756	+	MA1125
19	18197764	+	MA1125
19	18199938	+	MA1125
19	18199940	+	MA1125
19	18222360	-	MA1125
19	18268559	-	MA1125
19	18285680	+	MA1125
19	18303808	-	MA1125
19	18382280	+	MA1125
19	18382344	+	MA1125
19	18399892	+	MA1125
19	18400343	-	MA1125
19	18400422	-	MA1125
19	18404057	+	MA1125
19	18404059	+	MA1125
19	18404060	+	MA1125
19	18404103	+	MA1125
19	18404104	+	MA1125
19	18439339	-	MA1125
19	18439340	-	MA1125
19	18439684	-	MA1125
19	18439685	-	MA1125
19	18439686	-	MA1125
19	18444730	+	MA1125
19	18444731	+	MA1125
19	18444750	+	MA1125
19	18473836	-	MA1125
19	18473837	-	MA1125
19	18473838	-	MA1125
19	18477967	+	MA1125
19	18477981	+	MA1125
19	18486233	+	MA1125
19	18490294	+	MA1125
19	18511280	+	MA1125
19	18511281	+	MA1125
19	18511282	+	MA1125
19	18511362	+	MA1125
19	18511363	+	MA1125
19	18511364	+	MA1125
19	18512821	+	MA1125
19	18512822	+	MA1125
19	18521285	+	MA1125
19	18521286	+	MA1125
19	18521307	+	MA1125
19	18523973	-	MA1125
19	18523974	-	MA1125
19	18527376	+	MA1125
19	18527377	+	MA1125
19	18530244	+	MA1125
19	18550436	+	MA1125
19	18591443	-	MA1125
19	18591444	-	MA1125
19	18631293	+	MA1125
19	18631295	+	MA1125
19	18633650	-	MA1125
19	18636922	+	MA1125
19	18669808	-	MA1125
19	18682122	+	MA1125
19	18682136	+	MA1125
19	18763401	+	MA1125
19	18783886	+	MA1125
19	18783887	+	MA1125
19	18786796	-	MA1125
19	18844914	+	MA1125
19	18912690	-	MA1125
19	18912691	-	MA1125
19	18930008	-	MA1125
19	18930009	-	MA1125
19	18930010	-	MA1125
19	18930011	-	MA1125
19	18944793	-	MA1125
19	18944794	-	MA1125
19	19067126	+	MA1125
19	19144844	+	MA1125
19	19177251	-	MA1125
19	19177252	-	MA1125
19	19177273	-	MA1125
19	19250574	-	MA1125
19	19250575	-	MA1125
19	19431430	-	MA1125
19	19431431	-	MA1125
19	19483951	+	MA1125
19	19483952	+	MA1125
19	19490453	+	MA1125
19	19514372	+	MA1125
19	19514373	+	MA1125
19	19553582	+	MA1125
19	19555683	+	MA1125
19	19555684	+	MA1125
19	19601413	+	MA1125
19	19601414	+	MA1125
19	19601415	+	MA1125
19	19774789	+	MA1125
19	19774790	+	MA1125
19	19780722	+	MA1125
19	19780723	+	MA1125
19	19780728	+	MA1125
19	19977322	-	MA1125
19	20843236	-	MA1125
19	20843246	-	MA1125
19	20843248	-	MA1125
19	21298361	-	MA1125
19	21298362	-	MA1125
19	21298363	-	MA1125
19	21298364	-	MA1125
19	21506072	-	MA1125
19	21506073	-	MA1125
19	21506074	-	MA1125
19	21665713	-	MA1125
19	21757013	+	MA1125
19	21757052	-	MA1125
19	21808242	+	MA1125
19	23947604	+	MA1125
19	23947605	+	MA1125
19	28868101	+	MA1125
19	28868102	+	MA1125
19	28868169	-	MA1125
19	28868176	-	MA1125
19	28899811	+	MA1125
19	28957165	+	MA1125
19	29009619	+	MA1125
19	29020952	-	MA1125
19	29025095	+	MA1125
19	29025161	+	MA1125
19	29030904	+	MA1125
19	29035792	+	MA1125
19	30085604	+	MA1125
19	30085605	+	MA1125
19	30155913	+	MA1125
19	30161989	-	MA1125
19	30162001	-	MA1125
19	30162002	-	MA1125
19	30178510	+	MA1125
19	30181507	+	MA1125
19	30249876	+	MA1125
19	30514552	-	MA1125
19	30514553	-	MA1125
19	30947233	-	MA1125
19	31177218	-	MA1125
19	31177219	-	MA1125
19	31177244	+	MA1125
19	31177245	+	MA1125
19	31831246	+	MA1125
19	31831247	+	MA1125
19	32810326	+	MA1125
19	32810327	+	MA1125
19	32843038	+	MA1125
19	32843039	+	MA1125
19	32843040	+	MA1125
19	32843041	+	MA1125
19	32897922	-	MA1125
19	32910717	-	MA1125
19	32910781	-	MA1125
19	33160928	+	MA1125
19	33160929	+	MA1125
19	33181113	+	MA1125
19	33377777	-	MA1125
19	33539874	-	MA1125
19	33539875	-	MA1125
19	33539877	-	MA1125
19	33863791	+	MA1125
19	33863805	+	MA1125
19	33974725	+	MA1125
19	33974743	+	MA1125
19	33974751	+	MA1125
19	34394266	-	MA1125
19	34394267	-	MA1125
19	34394268	-	MA1125
19	34394269	-	MA1125
19	34587345	-	MA1125
19	34595258	+	MA1125
19	34651464	-	MA1125
19	34651465	-	MA1125
19	34683245	-	MA1125
19	34708857	-	MA1125
19	34708858	-	MA1125
19	34708859	-	MA1125
19	34709220	-	MA1125
19	34709221	-	MA1125
19	34709222	-	MA1125
19	34709223	-	MA1125
19	34746591	-	MA1125
19	34746592	-	MA1125
19	34810929	+	MA1125
19	34827874	+	MA1125
19	34854214	+	MA1125
19	34896008	-	MA1125
19	34896067	-	MA1125
19	35241420	+	MA1125
19	35490275	-	MA1125
19	35520448	+	MA1125
19	35550388	+	MA1125
19	35550389	+	MA1125
19	35643845	+	MA1125
19	35643846	+	MA1125
19	35672502	-	MA1125
19	35672503	-	MA1125
19	35672505	-	MA1125
19	35702555	+	MA1125
19	35777148	+	MA1125
19	35777149	+	MA1125
19	35793835	-	MA1125
19	35876916	-	MA1125
19	35876956	+	MA1125
19	35876957	+	MA1125
19	35876964	+	MA1125
19	35946825	-	MA1125
19	35965663	+	MA1125
19	36110173	+	MA1125
19	36110174	+	MA1125
19	36110176	+	MA1125
19	36180877	+	MA1125
19	36180878	+	MA1125
19	36400463	+	MA1125
19	36661192	+	MA1125
19	36661256	-	MA1125
19	36681494	+	MA1125
19	36681495	+	MA1125
19	37063838	+	MA1125
19	37063839	+	MA1125
19	37700643	-	MA1125
19	38146623	+	MA1125
19	38146624	+	MA1125
19	38629837	+	MA1125
19	38629838	+	MA1125
19	38629839	+	MA1125
19	38644577	+	MA1125
19	38679562	+	MA1125
19	38703641	-	MA1125
19	38740737	+	MA1125
19	38746122	-	MA1125
19	38757918	-	MA1125
19	38760020	-	MA1125
19	38760061	-	MA1125
19	38803916	-	MA1125
19	38804271	+	MA1125
19	38804272	+	MA1125
19	38805887	+	MA1125
19	38808939	-	MA1125
19	38808940	-	MA1125
19	38822298	+	MA1125
19	38865925	-	MA1125
19	38865927	-	MA1125
19	38865928	-	MA1125
19	39032708	+	MA1125
19	39032709	+	MA1125
19	39032717	+	MA1125
19	39032753	-	MA1125
19	39032754	-	MA1125
19	39032755	-	MA1125
19	39035263	-	MA1125
19	39035264	-	MA1125
19	39099441	+	MA1125
19	39142829	+	MA1125
19	39142830	+	MA1125
19	39142869	+	MA1125
19	39149475	-	MA1125
19	39161594	+	MA1125
19	39176619	+	MA1125
19	39176620	+	MA1125
19	39235783	-	MA1125
19	39235784	-	MA1125
19	39250266	+	MA1125
19	39274399	+	MA1125
19	39276908	+	MA1125
19	39321292	+	MA1125
19	39322763	+	MA1125
19	39340031	+	MA1125
19	39340032	+	MA1125
19	39356473	+	MA1125
19	39356474	+	MA1125
19	39364921	-	MA1125
19	39364928	-	MA1125
19	39377080	-	MA1125
19	39452919	-	MA1125
19	39452920	-	MA1125
19	39487493	+	MA1125
19	39487494	+	MA1125
19	39488373	-	MA1125
19	39682990	+	MA1125
19	39749209	-	MA1125
19	39823174	+	MA1125
19	39823175	+	MA1125
19	39828934	+	MA1125
19	39895603	+	MA1125
19	39936051	+	MA1125
19	39971148	-	MA1125
19	39971149	-	MA1125
19	39983513	+	MA1125
19	39983535	+	MA1125
19	40002674	-	MA1125
19	40010635	+	MA1125
19	40029808	+	MA1125
19	40029841	-	MA1125
19	40029842	-	MA1125
19	40332741	-	MA1125
19	40354915	-	MA1125
19	40354916	-	MA1125
19	40448559	-	MA1125
19	40448560	-	MA1125
19	40475790	+	MA1125
19	40475791	+	MA1125
19	40475801	+	MA1125
19	40475802	+	MA1125
19	40649768	-	MA1125
19	40653593	+	MA1125
19	40653594	+	MA1125
19	40700266	+	MA1125
19	40700267	+	MA1125
19	40725672	+	MA1125
19	40725673	+	MA1125
19	40792325	+	MA1125
19	40792333	+	MA1125
19	40792334	+	MA1125
19	40853503	+	MA1125
19	40853504	+	MA1125
19	40867335	+	MA1125
19	40867336	+	MA1125
19	40942705	-	MA1125
19	40944950	-	MA1125
19	41014964	-	MA1125
19	41014965	-	MA1125
19	41014966	-	MA1125
19	41030421	+	MA1125
19	41037404	-	MA1125
19	41121088	-	MA1125
19	41121089	-	MA1125
19	41141038	+	MA1125
19	41147018	+	MA1125
19	41147019	+	MA1125
19	41225410	-	MA1125
19	41256965	-	MA1125
19	41304564	-	MA1125
19	41304577	+	MA1125
19	41329719	+	MA1125
19	41338447	+	MA1125
19	41339424	+	MA1125
19	41369347	+	MA1125
19	41370318	+	MA1125
19	41394224	+	MA1125
19	41394284	+	MA1125
19	41441568	-	MA1125
19	41632809	-	MA1125
19	41642905	-	MA1125
19	41726063	-	MA1125
19	41768388	-	MA1125
19	41768976	+	MA1125
19	41768978	+	MA1125
19	41859541	-	MA1125
19	41859542	-	MA1125
19	41915707	-	MA1125
19	41935663	+	MA1125
19	41935664	+	MA1125
19	42007257	-	MA1125
19	42055779	+	MA1125
19	42055780	+	MA1125
19	42101737	+	MA1125
19	42379520	+	MA1125
19	42385741	-	MA1125
19	42463859	+	MA1125
19	42463860	+	MA1125
19	42469153	+	MA1125
19	42485165	-	MA1125
19	42493486	-	MA1125
19	42747709	+	MA1125
19	42755227	-	MA1125
19	42755235	-	MA1125
19	42757306	-	MA1125
19	42757307	-	MA1125
19	42761774	-	MA1125
19	42762932	-	MA1125
19	42773425	+	MA1125
19	42773426	+	MA1125
19	42773427	+	MA1125
19	42774636	-	MA1125
19	43046051	+	MA1125
19	43046052	+	MA1125
19	43046053	+	MA1125
19	43057702	+	MA1125
19	43071324	-	MA1125
19	43188317	-	MA1125
19	43962282	-	MA1125
19	43962297	-	MA1125
19	43993537	-	MA1125
19	43993538	-	MA1125
19	44006785	-	MA1125
19	44012515	-	MA1125
19	44031547	+	MA1125
19	44036118	-	MA1125
19	44036119	-	MA1125
19	44038187	-	MA1125
19	44038188	-	MA1125
19	44124335	-	MA1125
19	44124642	+	MA1125
19	44124655	+	MA1125
19	44166885	-	MA1125
19	44174100	-	MA1125
19	44179027	-	MA1125
19	44191524	-	MA1125
19	44216090	-	MA1125
19	44216091	-	MA1125
19	44227864	-	MA1125
19	44227894	-	MA1125
19	44227896	-	MA1125
19	44227903	-	MA1125
19	44227904	-	MA1125
19	44267635	+	MA1125
19	44267636	+	MA1125
19	44284152	-	MA1125
19	44716523	-	MA1125
19	44716528	-	MA1125
19	44716542	-	MA1125
19	45180977	-	MA1125
19	45188163	+	MA1125
19	45195055	+	MA1125
19	45199847	+	MA1125
19	45199906	-	MA1125
19	45221673	+	MA1125
19	45221674	+	MA1125
19	45227346	-	MA1125
19	45227347	-	MA1125
19	45230320	+	MA1125
19	45232028	-	MA1125
19	45232029	-	MA1125
19	45240063	-	MA1125
19	45240064	-	MA1125
19	45240081	-	MA1125
19	45268758	+	MA1125
19	45268759	+	MA1125
19	45268760	+	MA1125
19	45268764	+	MA1125
19	45275182	-	MA1125
19	45275646	-	MA1125
19	45309996	-	MA1125
19	45408351	-	MA1125
19	45457679	+	MA1125
19	45497038	+	MA1125
