chr	pos	strand	regName	Quantile
3	11015956	+	HO_50617	Q1
3	11033258	+	HO_50619	Q1
3	11099736	+	HO_50630	Q1
3	11174917	+	HO_50639	Q1
3	11195377	+	HO_50643	Q1
3	11361301	+	HO_50663	Q1
3	11382240	+	HO_50666	Q1
3	11528473	+	HO_50676	Q1
1	25348229	+	HO_5068	Q1
1	25363917	+	HO_5072	Q1
3	11981292	+	HO_50725	Q1
3	12044643	+	HO_50730	Q1
1	25380330	+	HO_5075	Q1
3	12328577	+	HO_50768	Q1
3	12330351	+	HO_50770	Q1
3	12525101	+	HO_50780	Q1
3	12704545	+	HO_50792	Q1
3	12767748	+	HO_50798	Q1
1	25391959	+	HO_5080	Q1
1	25415640	+	HO_5081	Q1
3	12837685	+	HO_50810	Q1
3	12838433	+	HO_50811	Q1
3	12850981	+	HO_50814	Q1
3	12890844	+	HO_50819	Q1
3	12891684	+	HO_50820	Q1
3	12933594	+	HO_50831	Q1
3	12943665	+	HO_50837	Q1
3	12969778	+	HO_50841	Q1
3	12974842	+	HO_50842	Q1
3	12976587	+	HO_50843	Q1
3	13008401	+	HO_50850	Q1
3	13009639	+	HO_50851	Q1
3	13034597	+	HO_50862	Q1
3	13036222	+	HO_50863	Q1
3	13037174	+	HO_50864	Q1
3	13065887	+	HO_50868	Q1
3	13091034	+	HO_50874	Q1
3	13115731	+	HO_50879	Q1
1	25494150	+	HO_5088	Q1
3	13247158	+	HO_50896	Q1
3	13248709	+	HO_50897	Q1
3	13258361	+	HO_50899	Q1
1	25500220	+	HO_5090	Q1
3	13323172	+	HO_50907	Q1
3	13366105	+	HO_50919	Q1
3	13448037	+	HO_50926	Q1
3	13460555	+	HO_50929	Q1
3	13462696	+	HO_50930	Q1
3	13521214	+	HO_50936	Q1
3	13522758	+	HO_50937	Q1
3	13536854	+	HO_50939	Q1
3	13548678	+	HO_50941	Q1
3	13571158	+	HO_50943	Q1
3	13589859	+	HO_50945	Q1
3	13591289	+	HO_50946	Q1
3	13599896	+	HO_50950	Q1
3	13601178	+	HO_50951	Q1
3	13610700	+	HO_50954	Q1
3	13611456	+	HO_50955	Q1
3	13613854	+	HO_50957	Q1
3	13623055	+	HO_50961	Q1
3	13651671	+	HO_50965	Q1
3	13658782	+	HO_50970	Q1
3	13693625	+	HO_50977	Q1
3	13695824	+	HO_50980	Q1
3	13703704	+	HO_50981	Q1
3	13744546	+	HO_50984	Q1
3	13746846	+	HO_50986	Q1
3	13749770	+	HO_50988	Q1
3	13751666	+	HO_50989	Q1
3	13755288	+	HO_50994	Q1
3	13756583	+	HO_50995	Q1
1	1415019	+	HO_510	Q1
3	13814032	+	HO_51006	Q1
3	13815640	+	HO_51007	Q1
3	13919117	+	HO_51016	Q1
3	13923110	+	HO_51021	Q1
3	13973031	+	HO_51030	Q1
3	14165572	+	HO_51059	Q1
1	25682598	+	HO_5106	Q1
3	14352901	+	HO_51083	Q1
3	14409145	+	HO_51092	Q1
3	14437979	+	HO_51097	Q1
3	14444802	+	HO_51102	Q1
3	14581348	+	HO_51112	Q1
3	14612903	+	HO_51118	Q1
3	14642674	+	HO_51125	Q1
3	14643402	+	HO_51126	Q1
3	14645002	+	HO_51127	Q1
3	14815271	+	HO_51137	Q1
3	14850678	+	HO_51141	Q1
3	14851591	+	HO_51142	Q1
3	14988591	+	HO_51160	Q1
3	14990691	+	HO_51162	Q1
3	15102900	+	HO_51169	Q1
3	15104359	+	HO_51170	Q1
3	15139981	+	HO_51172	Q1
3	15203750	+	HO_51178	Q1
3	15205181	+	HO_51179	Q1
3	15344718	+	HO_51200	Q1
3	15535830	+	HO_51221	Q1
3	15615738	+	HO_51229	Q1
3	15779833	+	HO_51243	Q1
3	15784958	+	HO_51245	Q1
3	15902351	+	HO_51257	Q1
1	25871144	+	HO_5129	Q1
3	16184027	+	HO_51298	Q1
1	25871938	+	HO_5130	Q1
3	16546922	+	HO_51329	Q1
1	25877744	+	HO_5133	Q1
3	16554279	+	HO_51330	Q1
3	16778776	+	HO_51355	Q1
3	16853761	+	HO_51364	Q1
3	16927218	+	HO_51370	Q1
3	17021192	+	HO_51380	Q1
3	17022208	+	HO_51381	Q1
1	25921415	+	HO_5142	Q1
3	17745697	+	HO_51432	Q1
1	25930120	+	HO_5146	Q1
1	25942341	+	HO_5149	Q1
3	18467695	+	HO_51501	Q1
3	18485496	+	HO_51503	Q1
3	18487313	+	HO_51504	Q1
1	25944929	+	HO_5152	Q1
3	19011339	+	HO_51549	Q1
3	19846717	+	HO_51616	Q1
3	19987945	+	HO_51633	Q1
3	20083151	+	HO_51643	Q1
1	26094942	+	HO_5171	Q1
3	20896717	+	HO_51713	Q1
3	21423845	+	HO_51754	Q1
1	26125935	+	HO_5179	Q1
1	26127565	+	HO_5180	Q1
1	26147717	+	HO_5187	Q1
3	23244069	+	HO_51890	Q1
3	23245184	+	HO_51891	Q1
1	1430706	+	HO_519	Q1
1	26185551	+	HO_5192	Q1
3	23848804	+	HO_51941	Q1
3	23912451	+	HO_51952	Q1
3	23985687	+	HO_51958	Q1
3	23986537	+	HO_51959	Q1
1	26201622	+	HO_5198	Q1
3	24263093	+	HO_51994	Q1
3	24563855	+	HO_52017	Q1
3	24872245	+	HO_52043	Q1
1	26237509	+	HO_5206	Q1
3	25595606	+	HO_52090	Q1
3	25706842	+	HO_52095	Q1
3	25816094	+	HO_52106	Q1
3	25825710	+	HO_52108	Q1
3	26654541	+	HO_52199	Q1
1	26371880	+	HO_5224	Q1
3	27591991	+	HO_52281	Q1
3	27595529	+	HO_52284	Q1
3	27643922	+	HO_52295	Q1
3	27761548	+	HO_52301	Q1
3	27762662	+	HO_52302	Q1
1	26437235	+	HO_5232	Q1
3	28273922	+	HO_52339	Q1
1	26481698	+	HO_5236	Q1
3	28618348	+	HO_52372	Q1
1	26489084	+	HO_5240	Q1
3	29327147	+	HO_52423	Q1
1	26491656	+	HO_5243	Q1
1	26509818	+	HO_5249	Q1
3	31273032	+	HO_52565	Q1
1	26605960	+	HO_5263	Q1
1	26607085	+	HO_5264	Q1
3	32023445	+	HO_52640	Q1
1	26609278	+	HO_5266	Q1
3	32202438	+	HO_52664	Q1
3	32211811	+	HO_52666	Q1
3	32279451	+	HO_52671	Q1
3	32280758	+	HO_52672	Q1
3	32612778	+	HO_52710	Q1
3	32859345	+	HO_52737	Q1
3	33137834	+	HO_52764	Q1
1	26663914	+	HO_5278	Q1
1	26678865	+	HO_5284	Q1
1	1446573	+	HO_529	Q1
1	26798409	+	HO_5296	Q1
3	35681223	+	HO_52981	Q1
1	26826538	+	HO_5303	Q1
1	26828269	+	HO_5305	Q1
3	36986810	+	HO_53088	Q1
1	1448398	+	HO_531	Q1
3	37218787	+	HO_53108	Q1
3	37249395	+	HO_53110	Q1
1	26857063	+	HO_5312	Q1
3	37492884	+	HO_53131	Q1
3	37495065	+	HO_53132	Q1
3	37902650	+	HO_53164	Q1
3	37904255	+	HO_53165	Q1
3	38033302	+	HO_53175	Q1
3	38041106	+	HO_53179	Q1
3	38041884	+	HO_53180	Q1
3	38070335	+	HO_53191	Q1
3	38122610	+	HO_53216	Q1
3	38157279	+	HO_53224	Q1
3	38207684	+	HO_53231	Q1
3	38208674	+	HO_53232	Q1
3	38308088	+	HO_53242	Q1
3	38350723	+	HO_53244	Q1
3	38494814	+	HO_53257	Q1
3	38496425	+	HO_53258	Q1
1	26921977	+	HO_5326	Q1
3	38605319	+	HO_53269	Q1
1	26923700	+	HO_5327	Q1
3	38678665	+	HO_53272	Q1
3	38690131	+	HO_53274	Q1
3	38691821	+	HO_53275	Q1
3	39028422	+	HO_53316	Q1
3	39147862	+	HO_53325	Q1
3	39189778	+	HO_53331	Q1
3	39194145	+	HO_53334	Q1
3	39195786	+	HO_53335	Q1
3	39221908	+	HO_53340	Q1
3	39268908	+	HO_53348	Q1
3	39269837	+	HO_53349	Q1
3	39323298	+	HO_53356	Q1
3	39480702	+	HO_53378	Q1
3	39623841	+	HO_53394	Q1
1	1453603	+	HO_534	Q1
1	27024699	+	HO_5340	Q1
3	39798937	+	HO_53408	Q1
1	27057818	+	HO_5343	Q1
3	40137309	+	HO_53461	Q1
3	40294175	+	HO_53475	Q1
1	27115122	+	HO_5352	Q1
1	27129282	+	HO_5355	Q1
1	27130965	+	HO_5356	Q1
3	41242162	+	HO_53575	Q1
3	41338401	+	HO_53584	Q1
3	41589774	+	HO_53617	Q1
1	27146280	+	HO_5364	Q1
3	42005780	+	HO_53662	Q1
3	42025157	+	HO_53666	Q1
3	42054503	+	HO_53668	Q1
3	42056366	+	HO_53669	Q1
1	27152455	+	HO_5367	Q1
3	42084805	+	HO_53673	Q1
3	42102164	+	HO_53675	Q1
1	27154080	+	HO_5368	Q1
3	42140742	+	HO_53684	Q1
1	27155686	+	HO_5369	Q1
3	42382635	+	HO_53713	Q1
3	42385895	+	HO_53715	Q1
1	27201038	+	HO_5373	Q1
3	42545186	+	HO_53731	Q1
3	42568648	+	HO_53733	Q1
3	42569654	+	HO_53734	Q1
3	42673357	+	HO_53747	Q1
3	42693773	+	HO_53752	Q1
3	42694962	+	HO_53753	Q1
3	42697302	+	HO_53755	Q1
3	42704931	+	HO_53757	Q1
3	42730049	+	HO_53768	Q1
3	42731588	+	HO_53769	Q1
3	42840503	+	HO_53781	Q1
3	42845179	+	HO_53782	Q1
3	42948580	+	HO_53791	Q1
3	43025424	+	HO_53803	Q1
3	43056519	+	HO_53806	Q1
3	43146546	+	HO_53812	Q1
3	43406344	+	HO_53841	Q1
3	43662900	+	HO_53863	Q1
3	43683485	+	HO_53867	Q1
3	43733294	+	HO_53876	Q1
1	27286045	+	HO_5388	Q1
3	44037591	+	HO_53912	Q1
1	27318236	+	HO_5397	Q1
3	44622005	+	HO_53973	Q1
1	27319725	+	HO_5398	Q1
3	44711762	+	HO_53980	Q1
1	27321446	+	HO_5399	Q1
3	44862150	+	HO_53997	Q1
5	180753063	+	HO_54	Q1
3	44904138	+	HO_54007	Q1
3	44935015	+	HO_54009	Q1
3	45018150	+	HO_54014	Q1
3	45144759	+	HO_54035	Q1
3	45265855	+	HO_54042	Q1
3	45268851	+	HO_54045	Q1
1	27338335	+	HO_5406	Q1
3	45391714	+	HO_54060	Q1
3	45634776	+	HO_54081	Q1
3	45733401	+	HO_54094	Q1
3	46161692	+	HO_54127	Q1
3	46369373	+	HO_54152	Q1
3	46535824	+	HO_54167	Q1
1	27390382	+	HO_5418	Q1
3	46733801	+	HO_54184	Q1
3	46734517	+	HO_54185	Q1
3	46736160	+	HO_54187	Q1
1	27391713	+	HO_5419	Q1
3	46744038	+	HO_54191	Q1
3	46753977	+	HO_54193	Q1
3	46886333	+	HO_54214	Q1
3	46888414	+	HO_54216	Q1
3	46896139	+	HO_54218	Q1
3	46922523	+	HO_54223	Q1
3	46925684	+	HO_54227	Q1
3	46939645	+	HO_54232	Q1
3	46940680	+	HO_54233	Q1
3	46946330	+	HO_54238	Q1
1	27399544	+	HO_5424	Q1
3	47006184	+	HO_54246	Q1
3	47022182	+	HO_54249	Q1
3	47052151	+	HO_54255	Q1
3	47298343	+	HO_54274	Q1
1	27433813	+	HO_5430	Q1
3	47451938	+	HO_54301	Q1
3	47458626	+	HO_54304	Q1
3	47516729	+	HO_54315	Q1
3	47530659	+	HO_54321	Q1
3	47576894	+	HO_54326	Q1
3	47618936	+	HO_54335	Q1
3	47621380	+	HO_54337	Q1
3	48096951	+	HO_54396	Q1
3	48098825	+	HO_54397	Q1
3	48102908	+	HO_54398	Q1
3	48103655	+	HO_54399	Q1
3	48129395	+	HO_54400	Q1
3	48228919	+	HO_54408	Q1
3	48232407	+	HO_54411	Q1
3	48251733	+	HO_54419	Q1
3	48254306	+	HO_54422	Q1
3	48461745	+	HO_54445	Q1
3	48469811	+	HO_54447	Q1
3	48471479	+	HO_54448	Q1
3	48472397	+	HO_54449	Q1
3	48488900	+	HO_54453	Q1
3	48520062	+	HO_54456	Q1
1	27493047	+	HO_5446	Q1
3	48524775	+	HO_54461	Q1
3	48542440	+	HO_54469	Q1
3	48604748	+	HO_54479	Q1
3	48628672	+	HO_54486	Q1
3	48676159	+	HO_54496	Q1
3	48678314	+	HO_54497	Q1
1	1469992	+	HO_545	Q1
3	48685452	+	HO_54500	Q1
3	48692604	+	HO_54506	Q1
3	48695373	+	HO_54509	Q1
3	48697835	+	HO_54510	Q1
3	48699609	+	HO_54511	Q1
3	48700701	+	HO_54512	Q1
3	48722351	+	HO_54520	Q1
3	48722845	+	HO_54521	Q1
3	48725035	+	HO_54524	Q1
3	48771376	+	HO_54529	Q1
1	27562328	+	HO_5453	Q1
3	48772820	+	HO_54530	Q1
3	48955881	+	HO_54550	Q1
3	49027024	+	HO_54557	Q1
3	49028717	+	HO_54558	Q1
3	49045889	+	HO_54561	Q1
3	49054735	+	HO_54564	Q1
3	49057497	+	HO_54567	Q1
1	27615147	+	HO_5457	Q1
3	49088617	+	HO_54573	Q1
3	49130617	+	HO_54577	Q1
1	27616111	+	HO_5458	Q1
3	49158946	+	HO_54585	Q1
1	1472073	+	HO_546	Q1
3	49377001	+	HO_54616	Q1
1	27622854	+	HO_5462	Q1
3	49449997	+	HO_54627	Q1
1	27633734	+	HO_5463	Q1
1	27651499	+	HO_5464	Q1
3	49591085	+	HO_54651	Q1
3	49592651	+	HO_54652	Q1
3	49711053	+	HO_54671	Q1
3	49712746	+	HO_54672	Q1
3	49722792	+	HO_54675	Q1
3	49839185	+	HO_54700	Q1
3	49840007	+	HO_54701	Q1
3	49841101	+	HO_54702	Q1
3	49905907	+	HO_54706	Q1
3	49906956	+	HO_54707	Q1
3	49907911	+	HO_54708	Q1
1	27675630	+	HO_5471	Q1
3	49947546	+	HO_54721	Q1
1	27677022	+	HO_5473	Q1
3	50123042	+	HO_54744	Q1
3	50160929	+	HO_54750	Q1
3	50163016	+	HO_54752	Q1
3	50163851	+	HO_54753	Q1
3	50191299	+	HO_54763	Q1
3	50193566	+	HO_54764	Q1
3	50230330	+	HO_54776	Q1
3	50232691	+	HO_54779	Q1
3	50241911	+	HO_54784	Q1
3	50244072	+	HO_54786	Q1
1	27685587	+	HO_5479	Q1
3	50265385	+	HO_54797	Q1
1	1474437	+	HO_548	Q1
3	50270541	+	HO_54803	Q1
3	50272764	+	HO_54804	Q1
3	50274188	+	HO_54805	Q1
1	27686737	+	HO_5481	Q1
3	50298507	+	HO_54816	Q1
3	50312131	+	HO_54819	Q1
1	27688111	+	HO_5482	Q1
3	50313287	+	HO_54820	Q1
3	50314717	+	HO_54821	Q1
3	50348282	+	HO_54832	Q1
3	50350042	+	HO_54833	Q1
3	50351381	+	HO_54835	Q1
3	50358249	+	HO_54843	Q1
3	50359899	+	HO_54845	Q1
3	50374029	+	HO_54854	Q1
3	50376372	+	HO_54858	Q1
3	50377461	+	HO_54859	Q1
1	27692162	+	HO_5486	Q1
3	50378816	+	HO_54860	Q1
3	50380064	+	HO_54861	Q1
3	50381433	+	HO_54862	Q1
3	50401875	+	HO_54865	Q1
3	50403648	+	HO_54866	Q1
3	50408043	+	HO_54867	Q1
3	50409048	+	HO_54868	Q1
3	50411232	+	HO_54870	Q1
3	50457001	+	HO_54879	Q1
1	27693875	+	HO_5488	Q1
3	50472736	+	HO_54880	Q1
3	50521762	+	HO_54884	Q1
3	50538529	+	HO_54886	Q1
3	50540073	+	HO_54888	Q1
3	50541899	+	HO_54889	Q1
3	50564903	+	HO_54891	Q1
3	50568896	+	HO_54897	Q1
3	50571725	+	HO_54899	Q1
3	50604332	+	HO_54903	Q1
3	50648778	+	HO_54909	Q1
3	50650035	+	HO_54910	Q1
3	50710422	+	HO_54912	Q1
3	50711783	+	HO_54914	Q1
1	27708834	+	HO_5493	Q1
1	27710313	+	HO_5494	Q1
3	50860845	+	HO_54943	Q1
1	27718061	+	HO_5497	Q1
1	27719855	+	HO_5498	Q1
1	1477383	+	HO_550	Q1
3	51423427	+	HO_55025	Q1
3	51427910	+	HO_55027	Q1
3	51430378	+	HO_55028	Q1
1	27762451	+	HO_5503	Q1
3	51573744	+	HO_55053	Q1
3	51611583	+	HO_55055	Q1
3	51663298	+	HO_55062	Q1
3	51704508	+	HO_55066	Q1
3	51706746	+	HO_55068	Q1
3	51728802	+	HO_55073	Q1
3	51740109	+	HO_55077	Q1
3	51860248	+	HO_55094	Q1
3	51892423	+	HO_55097	Q1
3	51988922	+	HO_55103	Q1
3	51991215	+	HO_55104	Q1
3	51992671	+	HO_55105	Q1
3	52000075	+	HO_55111	Q1
3	52000818	+	HO_55112	Q1
3	52003085	+	HO_55114	Q1
3	52009676	+	HO_55117	Q1
3	52010951	+	HO_55118	Q1
3	52015429	+	HO_55121	Q1
3	52266471	+	HO_55153	Q1
3	52274093	+	HO_55155	Q1
3	52278954	+	HO_55158	Q1
3	52282033	+	HO_55161	Q1
3	52313236	+	HO_55167	Q1
3	52333615	+	HO_55172	Q1
3	52411197	+	HO_55187	Q1
3	52413600	+	HO_55189	Q1
3	52425688	+	HO_55191	Q1
3	52443547	+	HO_55196	Q1
3	52445305	+	HO_55198	Q1
1	27853366	+	HO_5520	Q1
3	52487759	+	HO_55205	Q1
3	52488958	+	HO_55206	Q1
3	52490426	+	HO_55207	Q1
1	27854065	+	HO_5521	Q1
1	27855151	+	HO_5522	Q1
3	52566266	+	HO_55225	Q1
3	52568840	+	HO_55226	Q1
3	52739039	+	HO_55242	Q1
3	52805614	+	HO_55254	Q1
3	53078709	+	HO_55269	Q1
3	53191223	+	HO_55289	Q1
3	53194053	+	HO_55291	Q1
3	53196633	+	HO_55294	Q1
3	53197218	+	HO_55295	Q1
3	53203231	+	HO_55297	Q1
3	53288759	+	HO_55306	Q1
3	53290935	+	HO_55307	Q1
3	53529551	+	HO_55341	Q1
3	53777953	+	HO_55357	Q1
3	53839375	+	HO_55358	Q1
1	27883103	+	HO_5537	Q1
3	54155063	+	HO_55383	Q1
3	54157588	+	HO_55384	Q1
3	54347376	+	HO_55402	Q1
3	54668904	+	HO_55425	Q1
1	27892952	+	HO_5543	Q1
1	27894314	+	HO_5544	Q1
1	27896240	+	HO_5546	Q1
3	55121503	+	HO_55462	Q1
3	55122140	+	HO_55463	Q1
3	55366158	+	HO_55485	Q1
1	27901197	+	HO_5549	Q1
1	27903296	+	HO_5550	Q1
3	55508082	+	HO_55503	Q1
3	55509917	+	HO_55504	Q1
3	55519722	+	HO_55505	Q1
3	55523367	+	HO_55508	Q1
1	27918513	+	HO_5553	Q1
3	55865807	+	HO_55538	Q1
1	27921847	+	HO_5554	Q1
3	55966606	+	HO_55545	Q1
1	27931543	+	HO_5559	Q1
3	56503175	+	HO_55604	Q1
3	57114329	+	HO_55670	Q1
1	27961272	+	HO_5569	Q1
3	57339035	+	HO_55692	Q1
3	57634159	+	HO_55718	Q1
3	57734214	+	HO_55722	Q1
3	58224224	+	HO_55758	Q1
1	27985774	+	HO_5576	Q1
3	58275251	+	HO_55764	Q1
3	58276729	+	HO_55765	Q1
3	58292876	+	HO_55771	Q1
3	58319456	+	HO_55775	Q1
3	58473098	+	HO_55786	Q1
3	58478630	+	HO_55790	Q1
3	58535063	+	HO_55798	Q1
3	58536464	+	HO_55799	Q1
3	58875378	+	HO_55827	Q1
3	58876740	+	HO_55828	Q1
1	27995480	+	HO_5584	Q1
3	59514497	+	HO_55901	Q1
1	28178210	+	HO_5601	Q1
1	28179066	+	HO_5602	Q1
1	28181306	+	HO_5603	Q1
3	61419735	+	HO_56086	Q1
3	61420982	+	HO_56087	Q1
3	61548627	+	HO_56097	Q1
1	28199766	+	HO_5611	Q1
3	61685410	+	HO_56112	Q1
3	61938454	+	HO_56137	Q1
3	62164352	+	HO_56152	Q1
3	62358849	+	HO_56166	Q1
3	62511484	+	HO_56184	Q1
3	62859262	+	HO_56222	Q1
3	62861457	+	HO_56224	Q1
3	63000263	+	HO_56235	Q1
3	63462598	+	HO_56273	Q1
3	63618412	+	HO_56287	Q1
3	63646217	+	HO_56291	Q1
3	63848488	+	HO_56308	Q1
3	63850554	+	HO_56309	Q1
3	63899091	+	HO_56314	Q1
1	28287847	+	HO_5632	Q1
3	64430078	+	HO_56354	Q1
3	64431614	+	HO_56355	Q1
3	64588561	+	HO_56373	Q1
3	65582709	+	HO_56469	Q1
3	65841982	+	HO_56483	Q1
3	65960390	+	HO_56493	Q1
1	28505202	+	HO_5651	Q1
3	66470149	+	HO_56544	Q1
3	66549881	+	HO_56548	Q1
3	66550446	+	HO_56549	Q1
1	28519878	+	HO_5655	Q1
3	66552029	+	HO_56550	Q1
1	28585552	+	HO_5663	Q1
3	67489579	+	HO_56647	Q1
3	67495770	+	HO_56650	Q1
3	67810538	+	HO_56673	Q1
1	1510731	+	HO_567	Q1
3	68109795	+	HO_56706	Q1
3	68298223	+	HO_56723	Q1
3	68463322	+	HO_56733	Q1
3	68620029	+	HO_56744	Q1
3	68695259	+	HO_56752	Q1
3	68982961	+	HO_56782	Q1
3	69061789	+	HO_56789	Q1
3	69387850	+	HO_56820	Q1
3	69504393	+	HO_56835	Q1
3	69570861	+	HO_56850	Q1
3	69789868	+	HO_56870	Q1
1	28844185	+	HO_5689	Q1
1	28858966	+	HO_5695	Q1
3	71633773	+	HO_57028	Q1
3	71714852	+	HO_57043	Q1
3	71775155	+	HO_57049	Q1
3	71775885	+	HO_57050	Q1
3	71802177	+	HO_57052	Q1
3	71804498	+	HO_57053	Q1
3	71833781	+	HO_57056	Q1
3	72082158	+	HO_57082	Q1
3	72205958	+	HO_57086	Q1
3	72379258	+	HO_57095	Q1
3	72495504	+	HO_57101	Q1
3	72497324	+	HO_57102	Q1
1	28907704	+	HO_5711	Q1
3	72741215	+	HO_57124	Q1
3	72787495	+	HO_57129	Q1
1	28919507	+	HO_5716	Q1
3	73158598	+	HO_57164	Q1
1	28920339	+	HO_5717	Q1
3	73276895	+	HO_57173	Q1
1	28996159	+	HO_5728	Q1
3	74663252	+	HO_57288	Q1
3	74664424	+	HO_57289	Q1
1	1531288	+	HO_573	Q1
3	75338265	+	HO_57349	Q1
3	75339434	+	HO_57350	Q1
3	75484769	+	HO_57364	Q1
3	75485455	+	HO_57365	Q1
3	75524059	+	HO_57371	Q1
3	75628540	+	HO_57385	Q1
3	75630335	+	HO_57386	Q1
3	75688238	+	HO_57398	Q1
1	1534100	+	HO_574	Q1
3	75717969	+	HO_57400	Q1
3	75719593	+	HO_57401	Q1
3	75721149	+	HO_57403	Q1
3	76223347	+	HO_57440	Q1
3	76779515	+	HO_57477	Q1
1	1537176	+	HO_575	Q1
3	77214418	+	HO_57509	Q1
3	78631917	+	HO_57600	Q1
3	78861475	+	HO_57626	Q1
3	79685049	+	HO_57674	Q1
3	79890703	+	HO_57681	Q1
1	1541289	+	HO_577	Q1
3	80266637	+	HO_57704	Q1
1	29189034	+	HO_5771	Q1
3	80611619	+	HO_57718	Q1
1	29190788	+	HO_5772	Q1
1	29212988	+	HO_5777	Q1
3	81949914	+	HO_57788	Q1
3	82111140	+	HO_57796	Q1
1	29215690	+	HO_5781	Q1
3	82633392	+	HO_57824	Q1
3	82763863	+	HO_57829	Q1
1	29224633	+	HO_5783	Q1
3	84239251	+	HO_57908	Q1
3	85007731	+	HO_57946	Q1
3	85008841	+	HO_57947	Q1
3	85727202	+	HO_57972	Q1
5	180723967	+	HO_58	Q1
1	29447001	+	HO_5803	Q1
3	87039278	+	HO_58054	Q1
3	87280158	+	HO_58069	Q1
1	29452107	+	HO_5808	Q1
3	87439921	+	HO_58085	Q1
3	87621675	+	HO_58096	Q1
1	1552632	+	HO_581	Q1
3	87682534	+	HO_58101	Q1
3	87688339	+	HO_58103	Q1
3	88028549	+	HO_58134	Q1
3	88075439	+	HO_58138	Q1
3	88108890	+	HO_58141	Q1
1	29507511	+	HO_5817	Q1
3	89544190	+	HO_58232	Q1
3	89620584	+	HO_58234	Q1
1	29563660	+	HO_5824	Q1
1	29564713	+	HO_5825	Q1
1	29567749	+	HO_5830	Q1
1	29571017	+	HO_5831	Q1
1	29586987	+	HO_5837	Q1
1	29609701	+	HO_5840	Q1
3	95463312	+	HO_58420	Q1
1	29651263	+	HO_5846	Q1
3	96336690	+	HO_58460	Q1
3	96620969	+	HO_58476	Q1
1	1558081	+	HO_585	Q1
3	97707968	+	HO_58561	Q1
3	97967899	+	HO_58587	Q1
3	98311504	+	HO_58607	Q1
3	98505149	+	HO_58627	Q1
3	98555180	+	HO_58637	Q1
3	98557529	+	HO_58638	Q1
1	30101614	+	HO_5868	Q1
3	98836278	+	HO_58680	Q1
1	30105235	+	HO_5871	Q1
3	99555108	+	HO_58730	Q1
3	100053197	+	HO_58761	Q1
1	30178840	+	HO_5877	Q1
3	100195974	+	HO_58778	Q1
3	100197340	+	HO_58779	Q1
1	30180928	+	HO_5878	Q1
3	100429345	+	HO_58802	Q1
1	30196294	+	HO_5882	Q1
3	101159157	+	HO_58870	Q1
3	101160660	+	HO_58872	Q1
3	101395992	+	HO_58899	Q1
3	101842561	+	HO_58940	Q1
3	102141688	+	HO_58963	Q1
1	30298515	+	HO_5897	Q1
1	1561500	+	HO_590	Q1
1	30339511	+	HO_5900	Q1
3	102973476	+	HO_59013	Q1
3	103250090	+	HO_59023	Q1
3	103262502	+	HO_59024	Q1
1	30389938	+	HO_5904	Q1
3	104159627	+	HO_59062	Q1
1	30538886	+	HO_5913	Q1
3	105415820	+	HO_59138	Q1
3	105719974	+	HO_59154	Q1
3	105791032	+	HO_59157	Q1
3	105791996	+	HO_59158	Q1
3	105794230	+	HO_59159	Q1
3	105829678	+	HO_59167	Q1
3	106887510	+	HO_59247	Q1
3	107149719	+	HO_59271	Q1
3	107241574	+	HO_59282	Q1
3	107242883	+	HO_59283	Q1
3	107244376	+	HO_59284	Q1
3	107289842	+	HO_59287	Q1
1	30661577	+	HO_5929	Q1
1	30671028	+	HO_5930	Q1
3	107486900	+	HO_59306	Q1
1	30677425	+	HO_5932	Q1
1	30680108	+	HO_5933	Q1
3	107779183	+	HO_59335	Q1
1	30681076	+	HO_5934	Q1
3	107809208	+	HO_59343	Q1
3	108842674	+	HO_59423	Q1
3	108843681	+	HO_59424	Q1
1	30748004	+	HO_5945	Q1
1	30770516	+	HO_5947	Q1
3	109799992	+	HO_59488	Q1
1	1565277	+	HO_595	Q1
3	110897997	+	HO_59565	Q1
1	30871578	+	HO_5961	Q1
3	111578927	+	HO_59632	Q1
3	111730671	+	HO_59642	Q1
3	111912786	+	HO_59661	Q1
3	112056237	+	HO_59677	Q1
1	30951819	+	HO_5969	Q1
3	112275657	+	HO_59693	Q1
3	112500978	+	HO_59710	Q1
3	112766001	+	HO_59741	Q1
3	112892594	+	HO_59757	Q1
3	112929344	+	HO_59763	Q1
3	112931735	+	HO_59766	Q1
3	113351331	+	HO_59808	Q1
3	113416013	+	HO_59816	Q1
3	113464569	+	HO_59819	Q1
3	113667792	+	HO_59838	Q1
1	31122743	+	HO_5986	Q1
1	31124419	+	HO_5987	Q1
1	31128247	+	HO_5989	Q1
3	114866186	+	HO_59937	Q1
1	31174568	+	HO_5997	Q1
3	115342474	+	HO_59984	Q1
3	115344064	+	HO_59985	Q1
3	115509914	+	HO_60017	Q1
1	31190481	+	HO_6003	Q1
1	31192868	+	HO_6004	Q1
3	115825093	+	HO_60046	Q1
1	31197927	+	HO_6008	Q1
1	1570499	+	HO_601	Q1
3	117121113	+	HO_60156	Q1
1	1572153	+	HO_602	Q1
1	31260756	+	HO_6021	Q1
3	118155713	+	HO_60219	Q1
3	118261116	+	HO_60230	Q1
3	118405057	+	HO_60246	Q1
3	118436895	+	HO_60250	Q1
1	31286974	+	HO_6028	Q1
3	118889884	+	HO_60305	Q1
3	118960860	+	HO_60317	Q1
3	119021805	+	HO_60327	Q1
3	119369997	+	HO_60355	Q1
